"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
95,10285,13.54,0.0,Jonathan N'SENGA,21 APR 1973,BEL,sf,Catania (ITA),27 AUG 1997,1151
96,10285,13.54,0.9,Dudley DORIVAL,01 SEP 1975,HAI,1,"Austin, TX (USA)",04 APR 1998,1151
97,10285,13.54,1.6,Terrence TRAMMELL,23 NOV 1978,USA,2,"Philadelphia, PA (USA)",25 APR 1998,1151
98,10285,13.54,1.9,Jeremichael WILLIAMS,30 DEC 1976,USA,2,"College Station, TX (USA)",09 MAY 1998,1151
99,10285,13.54,1.7,Jean-Luc POUSSIN,16 MAR 1970,FRA,1,Montgeron (FRA),23 MAY 1998,1151
0,10285,13.54,-0.9,Roger KINGDOM,26 AUG 1962,USA,1,"Atlanta, GA (USA)",23 MAY 1998,1156
1,10285,13.54,-0.9,Anthony DEES,06 AUG 1963,USA,2,"Atlanta, GA (USA)",23 MAY 1998,1156
2,10285,13.54,1.0,Mike FENNER,24 APR 1971,GER,4,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1151
3,10285,13.54,0.0,Jack PIERCE,23 SEP 1962,USA,2,"Princeton, NJ (USA)",12 JUN 1998,1151
4,10285,13.54,1.0,Dominique ARNOLD,14 SEP 1973,USA,h,"New Orleans, LA (USA)",20 JUN 1998,1151
5,10285,13.54,-0.4,Jonathan N'SENGA,21 APR 1973,BEL,6,Lille (FRA),11 JUL 1998,1153
6,10285,13.54,0.6,Erik BATTE,10 DEC 1974,CUB,1,Lisboa (POR),17 JUL 1998,1151
7,10285,13.54,1.5,Jonathan N'SENGA,21 APR 1973,BEL,8,"Népstadion, Budapest (HUN)",22 AUG 1998,1151
8,10285,13.54,-0.2,Paul GRAY,25 MAY 1969,GBR,sf,Kuala Lumpur (MAS),19 SEP 1998,1152
9,10285,13.54,0.7,Uwezu MCREYNOLDS,20 SEP 1970,USA,1,"Clemson, SC (USA)",15 MAY 1999,1151
10,10285,13.54,0.2,Márcio Simao DE SOUZA,24 JAN 1975,BRA,1,São Paulo (BRA),16 MAY 1999,1151
11,10285,13.54,0.0,Márcio Simao DE SOUZA,24 JAN 1975,BRA,1,Americana (BRA),22 MAY 1999,1151
12,10285,13.54,0.4,Yoel HERNÁNDEZ,12 DEC 1977,CUB,sf,La Habana (CUB),03 JUN 1999,1151
13,10285,13.54,1.5,Terrence TRAMMELL,23 NOV 1978,USA,sf,"Boise, ID (USA)",04 JUN 1999,1151
14,10285,13.54,0.0,Mike FENNER,24 APR 1971,GER,h,Bonn (GER),11 JUN 1999,1151
15,10285,13.54,-0.2,Florian SCHWARTHOFF,07 MAY 1968,GER,2,"Stadion Rošický, Praha (CZE)",14 JUN 1999,1152
16,10285,13.54,-0.8,Elmar LICHTENEGGER,25 MAY 1974,AUT,5,Ingolstadt (GER),11 JUL 1999,1155
17,10285,13.54,0.5,Ralf LEBERER,26 OCT 1973,GER,1,Malles Venosta (ITA),17 JUL 1999,1151
18,10285,13.54,0.3,Jonathan N'SENGA,21 APR 1973,BEL,8,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1151
19,10285,13.54,0.5,Levente CSILLAG,22 MAR 1973,HUN,6,Linz (AUT),26 JUL 1999,1151
20,10285,13.54,-0.5,Elmar LICHTENEGGER,25 MAY 1974,AUT,1,Völkermarkt (AUT),05 AUG 1999,1154
21,10285,13.54,0.2,Tomasz ŚCIGACZEWSKI,18 NOV 1978,POL,2h2,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1151
22,10285,13.54,-0.4,Tomasz ŚCIGACZEWSKI,18 NOV 1978,POL,5qf1,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1153
23,10285,13.54,-0.2,Ralf LEBERER,26 OCT 1973,GER,6qf2,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1152
24,10285,13.54,1.0,Jonathan N'SENGA,21 APR 1973,BEL,8,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1151
25,10285,13.54,0.3,Anthony DEES,06 AUG 1963,USA,7,Bruxelles (BEL),03 SEP 1999,1151
26,10285,13.54,1.4,Terry REESE,20 JUN 1967,USA,2,Rieti (ITA),05 SEP 1999,1151
27,10285,13.54,0.6,Ralf LEBERER,26 OCT 1973,GER,6,Leverkusen (GER),05 SEP 1999,1151
28,10285,13.54,0.0,Shaun BOWNES,24 OCT 1970,RSA,2,Pretoria (RSA),24 MAR 2000,1151
29,10285,13.54,1.7,Robert FOSTER,12 JUL 1970,JAM,1,"Fullerton, CA (USA)",27 APR 2000,1151
30,10285,13.54,,Mark CREAR,02 OCT 1968,USA,1,Amsterdam (NED),13 MAY 2000,1151
31,10285,13.54,2.0,Terrence TRAMMELL,23 NOV 1978,USA,h,"Baton Rouge, LA (USA)",13 MAY 2000,1151
32,10285,13.54,0.6,Aubrey HERRING,19 SEP 1978,USA,sf,"Durham, NC (USA)",02 JUN 2000,1151
33,10285,13.54,2.0,Jean-Marc GRAVA,02 DEC 1971,FRA,1,Arles (FRA),04 JUN 2000,1151
34,10285,13.54,0.9,Robert KRONBERG,15 AUG 1976,SWE,5,Helsinki (FIN),15 JUN 2000,1151
35,10285,13.54,1.9,Robert KRONBERG,15 AUG 1976,SWE,1,Dormagen (GER),24 JUN 2000,1151
36,10285,13.54,0.7,Elmar LICHTENEGGER,25 MAY 1974,AUT,5,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1151
37,10285,13.54,0.7,Emiliano PIZZOLI,29 JUN 1974,ITA,6,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1151
38,10285,13.54,0.9,Jean-Marc GRAVA,02 DEC 1971,FRA,1,Beaupréau (FRA),01 JUL 2000,1151
39,10285,13.54,0.0,Zhivko VIDENOV,23 MAY 1977,BUL,5,Zagreb (CRO),03 JUL 2000,1151
40,10285,13.54,-1.2,Staņislavs OLIJARS,22 MAR 1979,LAT,1,Valmiera (LAT),15 JUL 2000,1158
41,10285,13.54,1.4,Emiliano PIZZOLI,29 JUN 1974,ITA,2,"International Stadium, Gateshead (GBR)",16 JUL 2000,1151
42,10285,13.54,0.0,Yoel HERNÁNDEZ,12 DEC 1977,CUB,1,Madrid (ESP),18 JUL 2000,1151
43,10285,13.54,0.6,Mike FENNER,24 APR 1971,GER,h,Chemnitz (GER),22 JUL 2000,1151
44,10285,13.54,0.3,Yevgeniy PECHONKIN,09 OCT 1973,RUS,h,Tula (RUS),24 JUL 2000,1151
45,10285,13.54,-0.1,Marcin KUSZEWSKI,19 MAY 1977,POL,h,Kraków (POL),06 AUG 2000,1151
46,10285,13.54,-2.3,Colin JACKSON,18 FEB 1967,GBR,1,Birmingham (GBR),13 AUG 2000,1164
47,10285,13.54,0.3,Andrea GIACONI,11 APR 1974,ITA,2,Namur (BEL),18 AUG 2000,1151
48,10285,13.54,0.5,Shaun BOWNES,24 OCT 1970,RSA,2qf2,"Olympic Stadium, Sydney (AUS)",24 SEP 2000,1151
49,10285,13.54,-0.6,Florian SCHWARTHOFF,07 MAY 1968,GER,1qf3,"Olympic Stadium, Sydney (AUS)",24 SEP 2000,1154
50,10285,13.54,1.5,T.J. NELSON,07 DEC 1977,USA,2h2,"Eugene, OR (USA)",31 MAY 2001,1151
51,10285,13.54,2.0,Terry REESE,20 JUN 1967,USA,4,"Palo Alto, CA (USA)",09 JUN 2001,1151
52,10285,13.54,0.5,Jerome CREWS,20 FEB 1977,GER,6,Nürnberg (GER),17 JUN 2001,1151
53,10285,13.54,2.0,Duane ROSS,05 DEC 1972,USA,h,"Eugene, OR (USA)",23 JUN 2001,1151
54,10285,13.54,0.4,Peter COGHLAN,27 MAR 1975,IRL,2,Vaasa (FIN),24 JUN 2001,1151
55,10285,13.54,1.1,Claude EDORH,27 FEB 1972,GER,3,Stuttgart (GER),01 JUL 2001,1151
56,10285,13.54,0.0,Elmar LICHTENEGGER,25 MAY 1974,AUT,1h1,Innsbruck (AUT),08 JUL 2001,1151
57,10285,13.54,-0.4,Ron BRAMLETT,22 OCT 1979,USA,1,Gdansk (POL),14 JUL 2001,1153
58,10285,13.54,1.4,Peter COGHLAN,27 MAR 1975,IRL,2,Cottbus (GER),18 JUL 2001,1151
59,10285,13.54,0.2,Dudley DORIVAL,01 SEP 1975,HAI,6,Bruxelles (BEL),24 AUG 2001,1151
60,10285,13.54,0.8,Allen JOHNSON,01 MAR 1971,USA,2,Yokohama (JPN),15 SEP 2001,1151
61,10285,13.54,0.9,Maurice WIGNALL,17 APR 1976,JAM,1h1,"Fairfax, VA (USA)",04 MAY 2002,1151
62,10285,13.54,1.3,Jermaine COOPER,31 AUG 1980,USA,1,"Columbia, MO (USA)",19 MAY 2002,1151
63,10285,13.54,0.4,Ron BRAMLETT,22 OCT 1979,USA,1h1,"Baton Rouge, LA (USA)",30 MAY 2002,1151
64,10285,13.54,-0.4,Chris PINNOCK,26 MAR 1979,JAM,1sf2,"Baton Rouge, LA (USA)",31 MAY 2002,1153
65,10285,13.54,1.8,Terrence TRAMMELL,23 NOV 1978,USA,4h2,"Palo Alto, CA (USA)",22 JUN 2002,1151
66,10285,13.54,0.1,Florian SCHWARTHOFF,07 MAY 1968,GER,2,Malles Venosta (ITA),13 JUL 2002,1151
67,10285,13.54,0.3,Damien GREAVES,19 SEP 1977,GBR,3,Birmingham (GBR),13 JUL 2002,1151
68,10285,13.54,-1.0,Anier GARCÍA,09 MAR 1976,CUB,1,Poznan (POL),18 AUG 2002,1157
69,10285,13.54,-0.3,Shaun BOWNES,24 OCT 1970,RSA,4,Linz (AUT),19 AUG 2002,1152
70,10285,13.54,0.5,Mike FENNER,24 APR 1971,GER,1,Dessau (GER),30 MAY 2003,1151
71,10285,13.54,0.5,Jerome CREWS,20 FEB 1977,GER,2,Dessau (GER),30 MAY 2003,1151
72,10285,13.54,1.8,Jabari GREER,11 FEB 1982,USA,1h1,"Columbus, OH (USA)",30 MAY 2003,1151
73,10285,13.54,-0.9,Ryan WILSON,19 DEC 1980,USA,1,"Palo Alto, CA (USA)",31 MAY 2003,1156
74,10285,13.54,0.8,Redelén MELO DOS SANTOS,24 APR 1976,BRA,1,Sâo Caetano do Sul (BRA),04 JUN 2003,1151
75,10285,13.54,0.6,Chris PINNOCK,26 MAR 1979,JAM,1sf2,"Sacramento, CA (USA)",12 JUN 2003,1151
76,10285,13.54,-1.3,Maurice WIGNALL,17 APR 1976,JAM,1,Kingston (JAM),21 JUN 2003,1158
77,10285,13.54,-0.8,Jerome CREWS,20 FEB 1977,GER,1,Ulm (GER),28 JUN 2003,1155
78,10285,13.54,0.9,Matheus Facho INOCENCIO,17 MAY 1981,BRA,2,Sâo Caetano do Sul (BRA),12 JUL 2003,1151
79,10285,13.54,1.9,Jurica GRABUŠIĆ,28 MAR 1983,CRO,2sf1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUL 2003,1151
80,10285,13.54,0.9,Joshua WALKER,06 MAY 1982,USA,1sf1,Santo Domingo (DOM),08 AUG 2003,1151
81,10285,13.54,0.9,Redelén MELO DOS SANTOS,24 APR 1976,BRA,2sf1,Santo Domingo (DOM),08 AUG 2003,1151
82,10285,13.54,0.7,Dudley DORIVAL,01 SEP 1975,HAI,3sf2,Santo Domingo (DOM),08 AUG 2003,1151
83,10285,13.54,0.6,Ladji DOUCOURÉ,28 MAR 1983,FRA,4sf3,"Stade de France, Paris-St-Denis (FRA)",29 AUG 2003,1151
84,10285,13.54,0.5,Anselmo GOMES DA SILVA,22 MAR 1981,BRA,3,Cubatao (BRA),13 OCT 2003,1151
85,10285,13.54,1.7,Arend WATKINS,23 OCT 1979,USA,5,"Modesto, CA (USA)",08 MAY 2004,1151
86,10285,13.54,-0.5,Matheus Facho INOCENCIO,17 MAY 1981,BRA,2,Rio de Janeiro (BRA),16 MAY 2004,1154
87,10285,13.54,-0.4,Sultan TUCKER,24 OCT 1978,LBR,2,St-Martin (FRA),22 MAY 2004,1153
88,10285,13.54,0.1,Ron BRAMLETT,22 OCT 1979,USA,1,Lignano (ITA),06 JUN 2004,1151
89,10285,13.54,1.7,Michael THOMAS,21 DEC 1981,USA,3h3,"Austin, TX (USA)",10 JUN 2004,1151
90,10285,13.54,1.2,Antwon HICKS,12 MAR 1983,USA,7,"Austin, TX (USA)",11 JUN 2004,1151
91,10285,13.54,0.2,Robert KRONBERG,15 AUG 1976,SWE,4,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1151
92,10285,13.54,0.0,Mike FENNER,24 APR 1971,GER,1,Braunschweig (GER),10 JUL 2004,1151
93,10285,13.54,1.7,Jackson QUIÑÓNEZ,12 JUN 1980,ECU,2,Salamanca (ESP),13 JUL 2004,1151
94,10285,13.54,1.0,Igor PEREMOTA,14 JAN 1981,RUS,2h,Tula (RUS),25 JUL 2004,1151
95,10285,13.54,0.8,Dwight THOMAS,23 SEP 1980,JAM,2,Naimette-Xhovémont (BEL),03 AUG 2004,1151
96,10285,13.54,0.8,Joel BROWN,31 JAN 1980,USA,3,Naimette-Xhovémont (BEL),03 AUG 2004,1151
97,10285,13.54,-0.4,Charles ALLEN,29 MAR 1977,CAN,1,Brasschaat (BEL),07 AUG 2004,1153
98,10285,13.54,1.3,Igor PEREMOTA,14 JAN 1981,RUS,4h3,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1151
99,10285,13.54,0.8,Márcio Simao DE SOUZA,24 JAN 1975,BRA,5qf3,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1151
0,10285,13.54,0.8,Masato NAITO,31 JUL 1980,JPN,6qf3,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1151
1,10285,13.54,0.0,Arend WATKINS,23 OCT 1979,USA,5,"Eugene, OR (USA)",04 JUN 2005,1151
2,10285,13.54,0.2,Maurice WIGNALL,17 APR 1976,JAM,1,Kingston (JAM),26 JUN 2005,1151
3,10285,13.54,1.9,Thomas BLASCHEK,05 APR 1981,GER,1h1,"Wattenscheid, Bochum (GER)",02 JUL 2005,1151
4,10285,13.54,1.0,Cédric LAVANNE,13 NOV 1980,FRA,2,Angers (FRA),15 JUL 2005,1151
5,10285,13.54,-1.2,Serhiy DEMIDYUK,05 JUN 1982,UKR,1f2,Madrid (ESP),16 JUL 2005,1158
6,10285,13.54,2.0,Jonathan N'SENGA,21 APR 1973,BEL,2,Castres (FRA),26 JUL 2005,1151
7,10285,13.54,-0.5,Yoel HERNÁNDEZ,12 DEC 1977,CUB,4sf1,"Olympiastadion, Helsinki (FIN)",11 AUG 2005,1154
8,10285,13.54,2.0,Jared MACLEOD,03 APR 1980,CAN,1sf2,Izmir (TUR),15 AUG 2005,1151
9,10285,13.54,1.1,Robert KRONBERG,15 AUG 1976,SWE,2,Malmö (SWE),16 AUG 2005,1151
10,10285,13.54,0.4,Matheus Facho INOCENCIO,17 MAY 1981,BRA,5,Sheffield (GBR),21 AUG 2005,1151
11,10285,13.54,-0.8,Masato NAITO,31 JUL 1980,JPN,1,Sendai (JPN),20 MAY 2006,1155
12,10285,13.54,1.0,Aubrey HERRING,19 SEP 1978,USA,3,Beograd (SRB),07 JUN 2006,1151
13,10285,13.54,,Dudley DORIVAL,01 SEP 1975,HAI,1,"Colts Neck, NJ (USA)",10 JUN 2006,1151
14,10285,13.54,1.5,David OLIVER,24 APR 1982,USA,2,Kaunas (LTU),01 JUL 2006,1151
15,10285,13.54,-0.6,Matheus Facho INOCENCIO,17 MAY 1981,BRA,3,Luzern (SUI),06 JUL 2006,1154
16,10285,13.54,1.1,Antwon HICKS,12 MAR 1983,USA,1,Kortrijk (BEL),14 JUL 2006,1151
17,10285,13.54,1.7,Igor PEREMOTA,14 JAN 1981,RUS,1h,Tula (RUS),16 JUL 2006,1151
18,10285,13.54,0.8,Cédric LAVANNE,13 NOV 1980,FRA,1,Nancy (FRA),22 JUL 2006,1151
19,10285,13.54,0.4,Masato NAITO,31 JUL 1980,JPN,4,Helsinki (FIN),26 JUL 2006,1151
20,10285,13.54,-0.6,Thomas BLASCHEK,05 APR 1981,GER,3f2,Zürich (SUI),18 AUG 2006,1154
21,10285,13.54,0.0,Ron BRAMLETT,22 OCT 1979,USA,2h2,Dubnica nad Váhom (SVK),29 AUG 2006,1151
22,10285,13.54,1.0,Igor PEREMOTA,14 JAN 1981,RUS,3,Moskva (RUS),02 SEP 2006,1151
23,10285,13.54,0.0,Linnie YARBROUGH,09 SEP 1982,USA,4h3,"Greensboro, NC (USA)",21 APR 2007,1151
24,10285,13.54,1.9,Aubrey HERRING,19 SEP 1978,USA,4,"Modesto, CA (USA)",05 MAY 2007,1151
25,10285,13.54,0.5,John YARBROUGH,16 AUG 1985,USA,1h2,"Tuscaloosa, AL (USA)",12 MAY 2007,1151
26,10285,13.54,-1.0,Marlon ODOM,04 DEC 1982,USA,1,"Des Moines, IA (USA)",26 MAY 2007,1157
27,10285,13.54,1.5,Maurice WIGNALL,17 APR 1976,JAM,8,"Icahn Stadium, New York, NY (USA)",02 JUN 2007,1151
28,10285,13.54,0.2,Yanan XING,17 JUN 1983,CHN,2,Suzhou (CHN),09 JUN 2007,1151
29,10285,13.54,-1.5,Dayron ROBLES,19 NOV 1986,CUB,1h2,Ostrava (CZE),27 JUN 2007,1160
30,10285,13.54,0.4,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,9f2,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1151
31,10285,13.54,0.0,Joel BROWN,31 JAN 1980,USA,2h2,Cuxhaven (GER),14 JUL 2007,1151
32,10285,13.54,-1.4,Serhiy DEMIDYUK,05 JUN 1982,UKR,2,Tallinn (EST),22 JUL 2007,1159
33,10285,13.54,-0.3,Andrew TURNER,19 SEP 1980,GBR,1,Manchester (GBR),28 JUL 2007,1152
34,10285,13.54,1.7,Bano TRAORE,25 APR 1985,FRA,1sf1,Niort (FRA),05 AUG 2007,1151
35,10285,13.54,1.1,Thomas BLASCHEK,05 APR 1981,GER,1h1,"Wattenscheid, Bochum (GER)",12 AUG 2007,1151
36,10285,13.54,-0.2,Masato NAITO,31 JUL 1980,JPN,3h3,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1152
37,10285,13.54,-1.2,Maurice WIGNALL,17 APR 1976,JAM,5,Linz (AUT),11 SEP 2007,1158
38,10285,13.54,0.0,Ron BRAMLETT,22 OCT 1979,USA,5,Dubnica nad Váhom (SVK),16 SEP 2007,1151
39,10285,13.54,-0.2,Shawon HARRIS,01 JUL 1985,USA,1h2,"Boulder, CO (USA)",17 MAY 2008,1152
40,10285,13.54,-1.3,Aries MERRITT,24 JUL 1985,USA,5,"Carson, CA (USA)",18 MAY 2008,1158
41,10285,13.54,-1.3,Joel BROWN,31 JAN 1980,USA,6,"Carson, CA (USA)",18 MAY 2008,1158
42,10285,13.54,-1.4,Ryan WILSON,19 DEC 1980,USA,1,Beograd (SRB),29 MAY 2008,1159
43,10285,13.54,0.4,Thomas BLASCHEK,05 APR 1981,GER,3,Kassel (GER),06 JUN 2008,1151
44,10285,13.54,0.4,Willi MATHISZIK,17 JUN 1984,GER,3,Kassel (GER),06 JUN 2008,1151
45,10285,13.54,1.5,Chris THOMAS,02 SEP 1981,USA,1,Nantes (FRA),06 JUN 2008,1151
46,10285,13.54,1.2,Tim BOGDANOF,09 NOV 1979,USA,1,"Walnut, CA (USA)",15 JUN 2008,1151
47,10285,13.54,2.0,Tyron AKINS,06 JAN 1986,USA,5qf3,"Eugene, OR (USA)",05 JUL 2008,1151
48,10285,13.54,0.5,Bano TRAORE,25 APR 1985,FRA,2h1,Albi (FRA),25 JUL 2008,1151
49,10285,13.54,-0.1,Marcel VAN DER WESTEN,01 AUG 1976,NED,2h6,"National Stadium, Beijing (CHN)",18 AUG 2008,1151
50,10285,13.54,0.9,Andrew TURNER,19 SEP 1980,GBR,1f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1151
51,10285,13.54,-1.3,Ryan WILSON,19 DEC 1980,USA,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 SEP 2008,1158
52,10285,13.54,1.0,Tyron AKINS,06 JAN 1986,USA,6,"Des Moines, IA (USA)",25 APR 2009,1151
53,10285,13.54,-2.4,Ryan WILSON,19 DEC 1980,USA,2,Baie Mahault (FRA),01 MAY 2009,1165
54,10285,13.54,0.7,Aries MERRITT,24 JUL 1985,USA,3,"National Stadium, Kingston (JAM)",02 MAY 2009,1151
55,10285,13.54,-0.2,Dongpeng SHI,06 JAN 1982,CHN,2,Yulin (CHN),16 MAY 2009,1152
56,10285,13.54,-0.7,Ryan WILSON,19 DEC 1980,USA,1,Uberlandia (BRA),20 MAY 2009,1155
57,10285,13.54,-0.9,Jeff PORTER,27 NOV 1985,USA,2,Montreuil-sous-Bois (FRA),11 JUN 2009,1156
58,10285,13.54,1.7,Alexander JOHN,03 MAY 1986,GER,1h2,Bottrop (GER),26 JUN 2009,1151
59,10285,13.54,0.7,Jens WERRMANN,29 MAY 1985,GER,4,Ulm (GER),04 JUL 2009,1151
60,10285,13.54,1.5,Joel BROWN,31 JAN 1980,USA,1f2,Salamanca (ESP),08 JUL 2009,1151
61,10285,13.54,0.0,Dimitri BASCOU,20 JUL 1987,FRA,1sf1,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",17 JUL 2009,1151
62,10285,13.54,0.0,Kai KELLEY,08 NOV 1986,USA,1h1,Cuxhaven (GER),22 JUL 2009,1151
63,10285,13.54,-1.9,Kirkland THORNTON,13 JUL 1986,USA,2h2,"Crystal Palace, London (GBR)",24 JUL 2009,1162
64,10285,13.54,2.0,Frederick TOWNSEND,19 FEB 1982,USA,2,Sundsvall (SWE),25 JUL 2009,1151
65,10285,13.54,0.0,Gregory SEDOC,16 OCT 1981,NED,3h5,"Olympiastadion, Berlin (GER)",19 AUG 2009,1151
66,10285,13.54,0.1,David PAYNE,24 JUL 1982,USA,3h6,"Olympiastadion, Berlin (GER)",19 AUG 2009,1151
67,10285,13.54,0.9,Jackson QUIÑÓNEZ,12 JUN 1980,ESP,7sf1,"Olympiastadion, Berlin (GER)",20 AUG 2009,1151
68,10285,13.54,-2.0,Terrence TRAMMELL,23 NOV 1978,USA,1,"Stadio Quercia, Rovereto (ITA)",01 SEP 2009,1163
69,10285,13.54,0.1,Andrew TURNER,19 SEP 1980,GBR,2,Newcastle upon Tyne (GBR),19 SEP 2009,1151
70,10285,13.54,1.1,Ryan WILSON,19 DEC 1980,USA,1,"Los Angeles, CA (USA)",10 APR 2010,1151
71,10285,13.54,1.1,Jason RICHARDSON,04 APR 1986,USA,2,"Los Angeles, CA (USA)",10 APR 2010,1151
72,10285,13.54,0.2,Drew BRUNSON,04 APR 1986,USA,2f1,"Greensboro, NC (USA)",17 APR 2010,1151
73,10285,13.54,1.0,Ryan FONTENOT,04 MAY 1986,USA,2f1,"Baton Rouge, LA (USA)",17 APR 2010,1151
74,10285,13.54,-0.7,Jeff PORTER,27 NOV 1985,USA,6,"Des Moines, IA (USA)",24 APR 2010,1155
75,10285,13.54,0.5,Ronnie ASH,02 JUL 1988,USA,1f1,"Austin, TX (USA)",01 MAY 2010,1151
76,10285,13.54,-0.9,Antwon HICKS,12 MAR 1983,USA,4h1,"Atlanta, GA (USA)",14 MAY 2010,1156
77,10285,13.54,-0.5,Ashton EATON,21 JAN 1988,USA,1,"Berkeley, CA (USA)",16 MAY 2010,1154
78,10285,13.54,0.7,Dániel KISS,12 FEB 1982,HUN,1,Budapest (HUN),29 MAY 2010,1151
79,10285,13.54,-0.6,Dániel KISS,12 FEB 1982,HUN,2h2,Bydgoszcz (POL),06 JUN 2010,1154
80,10285,13.54,0.1,Héctor COTTO,25 APR 1984,PUR,1,San Fernando (ESP),06 JUN 2010,1151
81,10285,13.54,0.1,Alexander JOHN,03 MAY 1986,GER,1h1,Zeulenroda (GER),13 JUN 2010,1151
82,10285,13.54,-0.1,Artur NOGA,02 MAY 1988,POL,2f1,"Fana Stadion, Bergen (NOR)",20 JUN 2010,1151
83,10285,13.54,0.3,John YARBROUGH,16 AUG 1985,USA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1151
84,10285,13.54,0.4,Ladji DOUCOURÉ,28 MAR 1983,FRA,1,Castres (FRA),20 JUL 2010,1151
85,10285,13.54,0.3,Ladji DOUCOURÉ,28 MAR 1983,FRA,1h1,Castres (FRA),20 JUL 2010,1151
86,10285,13.54,1.0,Joel BROWN,31 JAN 1980,USA,7,"Stade Louis II, Monaco (MON)",22 JUL 2010,1151
87,10285,13.54,1.5,Sergey SHUBENKOV,04 OCT 1990,RUS,1,Saransk (RUS),12 AUG 2010,1151
88,10285,13.54,-0.4,Andrew TURNER,19 SEP 1980,GBR,8,"Crystal Palace, London (GBR)",14 AUG 2010,1153
89,10285,13.54,1.5,Jason RICHARDSON,04 APR 1986,USA,1,"Los Angeles, CA (USA)",09 APR 2011,1151
90,10285,13.54,1.6,Oscar SPURLOCK,01 AUG 1989,USA,3,"Tucson, AZ (USA)",14 MAY 2011,1151
91,10285,13.54,-0.6,Jeff PORTER,27 NOV 1985,USA,2,Ponce (PUR),14 MAY 2011,1154
92,10285,13.54,0.2,Antwon HICKS,12 MAR 1983,USA,1,Belém (BRA),15 MAY 2011,1151
93,10285,13.54,1.1,Jeffrey JULMIS,30 SEP 1987,HAI,2f3,"Eugene, OR (USA)",28 MAY 2011,1151
94,10285,13.54,0.7,Devon HILL,26 OCT 1989,USA,1f1,"Bloomington, IN (USA)",28 MAY 2011,1151
95,10285,13.54,1.1,Frederick TOWNSEND,19 FEB 1982,USA,1,Sint-Niklaas (BEL),02 JUN 2011,1151
96,10285,13.54,1.0,Ryan BRATHWAITE,06 JUN 1988,BAR,3,Bydgoszcz (POL),03 JUN 2011,1151
97,10285,13.54,0.9,Wayne DAVIS,22 AUG 1991,USA,4h1,"Des Moines, IA (USA)",09 JUN 2011,1151
98,10285,13.54,0.9,Brendan AMES,06 OCT 1988,USA,2h2,"Des Moines, IA (USA)",09 JUN 2011,1151
99,10285,13.54,1.0,Dániel KISS,12 FEB 1982,HUN,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,1151
0,10285,13.54,0.7,Héctor COTTO,25 APR 1984,PUR,2,Mayagüez (PUR),17 JUL 2011,1151
1,10285,13.54,-0.4,Kevin CRADDOCK,25 JUN 1987,USA,2,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,1153
2,10285,13.54,-0.2,Ronald FORBES,05 APR 1985,CAY,3h2,"DS, Daegu (KOR)",28 AUG 2011,1152
3,10285,13.54,-0.1,Emanuele ABATE,08 JUL 1985,ITA,1,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1151
4,10285,13.54,1.3,Tyron AKINS,06 JAN 1986,USA,1f1,"Auburn, AL (USA)",07 APR 2012,1151
5,10285,13.54,-0.1,Dwight THOMAS,23 SEP 1980,JAM,6,"Lawrence, KS (USA)",21 APR 2012,1151
6,10285,13.54,1.5,Selim NURUDEEN,01 FEB 1983,NGR,6,"Gainesville, FL (USA)",21 APR 2012,1151
7,10285,13.54,1.5,Eddie LOVETT,25 JUN 1992,USA,7,"Gainesville, FL (USA)",21 APR 2012,1151
8,10285,13.54,-0.7,Fan JIANG,16 SEP 1989,CHN,1,Kanchanaburi (THA),11 MAY 2012,1155
9,10285,13.54,-2.2,Balázs BAJI,09 JUN 1989,HUN,2,Bydgoszcz (POL),03 JUN 2012,1164
10,10285,13.54,1.0,Ignacio MORALES,28 JAN 1987,CUB,1,Barquisimeto (VEN),09 JUN 2012,1151
11,10285,13.54,0.6,Antwon HICKS,12 MAR 1983,USA,2h2,"Clermont, FL (USA)",09 JUN 2012,1151
