"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
3,21547,10.29,1.9,Angelos PAVLAKAKIS,07 NOV 1976,GRE,2,Chania (GRE),31 MAY 1997,1108
4,21547,10.29,-0.6,Bruny SURIN,12 JUL 1967,CAN,5,St-Denis (FRA),02 JUN 1997,1111
5,21547,10.29,0.7,Innocent ASONZE,30 DEC 1972,NGR,1,La Spezia (ITA),07 JUN 1997,1108
6,21547,10.29,1.6,Tony SIMMONS,08 DEC 1974,USA,h,"Indianapolis, IN (USA)",12 JUN 1997,1108
7,21547,10.29,-1.4,Tim MONTGOMERY,28 JAN 1975,USA,1h2,Helsinki (FIN),18 JUN 1997,1116
8,21547,10.29,-0.4,Sergiy OSOVICH,16 DEC 1973,UKR,h,Lisboa (POR),20 JUN 1997,1110
9,21547,10.29,1.4,Jason SHELTON,19 MAR 1974,JAM,2,San Juan (PUR),26 JUN 1997,1108
10,21547,10.29,1.2,Stefano TILLI,22 AUG 1962,ITA,1,Milano (ITA),04 JUL 1997,1108
11,21547,10.29,0.5,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,2,Tula (RUS),08 JUL 1997,1108
12,21547,10.29,2.0,Ousmane DIARRA,30 SEP 1966,MLI,3,Sierra Nevada (ESP),09 JUL 1997,1108
13,21547,10.29,-0.1,Raymond STEWART,18 MAR 1965,JAM,1,Arnhem (NED),12 JUL 1997,1108
14,21547,10.29,-1.4,Darren CAMPBELL,12 SEP 1973,GBR,2,Birmingham (GBR),12 JUL 1997,1116
15,21547,10.29,-2.1,Glenroy GILBERT,31 AUG 1968,CAN,5,Abbotsford (CAN),19 JUL 1997,1120
16,21547,10.29,0.5,Aziz ZAKARI,02 SEP 1976,GHA,5qf6,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1108
17,21547,10.29,0.2,Michael MARSH,04 AUG 1967,USA,8,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1108
18,21547,10.29,-0.8,Angelos PAVLAKAKIS,07 NOV 1976,GRE,5sf1,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1112
19,21547,10.29,0.1,Jean-Olivier ZIRIGNON,27 APR 1971,CIV,1,Namur (BEL),14 AUG 1997,1108
20,21547,10.29,0.4,Innocent ASONZE,30 DEC 1972,NGR,4,Bellinzona (SUI),18 AUG 1997,1108
21,21547,10.29,0.2,Nobuharu ASAHARA,21 JUN 1972,JPN,8,Bruxelles (BEL),22 AUG 1997,1108
22,21547,10.29,0.0,Antoine BOUSSOMBO,18 MAY 1968,GAB,h,Antananarivo (MAD),03 SEP 1997,1108
23,21547,10.29,-1.1,Osmond EZINWA,22 NOV 1971,NGR,1,Madrid (ESP),05 SEP 1997,1114
24,21547,10.29,1.4,Chris HUFFINS,19 APR 1970,USA,ce,Talence (FRA),13 SEP 1997,1108
25,21547,10.29,1.2,Matt SHIRVINGTON,25 OCT 1978,AUS,1,Sydney (AUS),12 OCT 1997,1108
26,21547,10.29,0.0,David OAKS,12 MAY 1972,USA,1,Auckland (NZL),22 JAN 1998,1108
27,21547,10.29,0.8,David BOBB,23 DEC 1974,USA,h,Fort-de-France (FRA),01 MAY 1998,1108
28,21547,10.29,1.5,Terry BOWEN,15 SEP 1971,USA,h,Fort-de-France (FRA),01 MAY 1998,1108
29,21547,10.29,1.7,Ja'Warren HOOKER,24 SEP 1978,USA,1,"Seattle, WA (USA)",09 MAY 1998,1108
30,21547,10.29,0.0,Osmond EZINWA,22 NOV 1971,NGR,2,"Tucson, AZ (USA)",09 MAY 1998,1108
31,21547,10.29,0.0,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,2,Santiago de Chile (CHI),17 MAY 1998,1108
32,21547,10.29,1.7,Eric NKANSAH,12 DEC 1974,GHA,4,Chemnitz (GER),20 MAY 1998,1108
33,21547,10.29,0.7,Georgios PANAGIOTOPOULOS,12 AUG 1969,GRE,5,Chania (GRE),27 MAY 1998,1108
34,21547,10.29,1.8,Innocent ASONZE,30 DEC 1972,NGR,7,Rethymno (GRE),30 MAY 1998,1108
35,21547,10.29,1.2,Leonard MYLES-MILLS,05 SEP 1973,GHA,h,"Buffalo, NY (USA)",04 JUN 1998,1108
36,21547,10.29,2.0,Miklós GYULAI,29 DEC 1970,HUN,6,Athina (GRE),17 JUN 1998,1108
37,21547,10.29,-0.5,Obadele THOMPSON,30 MAR 1976,BAR,2,Luzern (SUI),02 JUL 1998,1111
38,21547,10.29,0.5,Vincent HENDERSON,20 OCT 1972,USA,h,Linz (AUT),05 JUL 1998,1108
39,21547,10.29,0.3,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,1,La Habana (CUB),10 JUL 1998,1108
40,21547,10.29,0.0,Michael GREEN,07 NOV 1970,JAM,h,Nürnberg (GER),11 JUL 1998,1108
41,21547,10.29,1.7,Greg SADDLER,29 JUN 1974,USA,1,Arnhem (NED),18 JUL 1998,1108
42,21547,10.29,0.5,Eric NKANSAH,12 DEC 1974,GHA,h,Trier (GER),31 JUL 1998,1108
43,21547,10.29,1.6,Andrea AMICI,19 OCT 1971,ITA,2,Montauban (FRA),05 AUG 1998,1108
44,21547,10.29,1.5,Michael GREEN,07 NOV 1970,JAM,2f1,Stockholm (SWE),05 AUG 1998,1108
45,21547,10.29,-0.5,Darren CAMPBELL,12 SEP 1973,GBR,5h1,Stockholm (SWE),05 AUG 1998,1111
46,21547,10.29,-0.5,Tim HARDEN,27 JAN 1974,USA,6h1,Stockholm (SWE),05 AUG 1998,1111
47,21547,10.29,-1.1,Percival SPENCER,24 FEB 1975,JAM,4h2,Zürich (SUI),12 AUG 1998,1114
48,21547,10.29,-0.2,Marcin NOWAK,02 AUG 1977,POL,1qf3,"Népstadion, Budapest (HUN)",18 AUG 1998,1109
49,21547,10.29,0.3,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,6,"Népstadion, Budapest (HUN)",19 AUG 1998,1108
50,21547,10.29,0.3,Marcin KRZYWAŃSKI,29 AUG 1975,POL,7,"Népstadion, Budapest (HUN)",19 AUG 1998,1108
51,21547,10.29,0.0,Stefano TILLI,22 AUG 1962,ITA,2,Rovereto (ITA),26 AUG 1998,1108
52,21547,10.29,1.1,Greg SADDLER,29 JUN 1974,USA,3,Königs Wusterhausen (GER),30 AUG 1998,1108
53,21547,10.29,0.2,Marlon DEVONISH,01 JUN 1976,GBR,h,Kuala Lumpur (MAS),16 SEP 1998,1108
54,21547,10.29,-0.2,Aziz ZAKARI,02 SEP 1976,GHA,h,Kuala Lumpur (MAS),16 SEP 1998,1109
55,21547,10.29,-0.2,Chris DONALDSON,26 MAY 1975,NZL,h,Kuala Lumpur (MAS),16 SEP 1998,1109
56,21547,10.29,0.2,Brad MCCUAIG,12 DEC 1970,CAN,qf,Kuala Lumpur (MAS),16 SEP 1998,1108
57,21547,10.29,-0.4,Aziz ZAKARI,02 SEP 1976,GHA,qf,Kuala Lumpur (MAS),16 SEP 1998,1110
58,21547,10.29,-0.5,Josephus THOMAS,11 JUL 1971,SLE,qf,Kuala Lumpur (MAS),16 SEP 1998,1111
59,21547,10.29,1.3,Kim COLLINS,05 APR 1976,SKN,1,"Tucson, AZ (USA)",20 MAR 1999,1108
60,21547,10.29,0.6,Renward WELLS,23 FEB 1970,BAH,1,"Williamsburg, VA (USA)",03 APR 1999,1108
61,21547,10.29,-1.0,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,Rio de Janeiro (BRA),25 APR 1999,1114
62,21547,10.29,1.6,Hiroshi NAGASHIMA,03 OCT 1978,JPN,3,Hiroshima (JPN),29 APR 1999,1108
63,21547,10.29,1.6,Hiroyasu TSUCHIE,14 JUN 1974,JPN,4,Hiroshima (JPN),29 APR 1999,1108
64,21547,10.29,1.9,Tatsuhiko WATANABE,01 JUN 1976,JPN,3,Mito (JPN),05 MAY 1999,1108
65,21547,10.29,1.1,Nathanael ESPRIT,07 MAY 1978,AHO,1,"College Station, TX (USA)",08 MAY 1999,1108
66,21547,10.29,1.7,Ibrahim MEITÉ,18 NOV 1976,CIV,3,"Walnut, CA (USA)",08 MAY 1999,1108
67,21547,10.29,0.5,Obadiah COOPER,08 MAR 1970,USA,h,"Atlanta, GA (USA)",22 MAY 1999,1108
68,21547,10.29,1.6,Deworski ODOM,11 APR 1977,USA,2,"Emporia, KS (USA)",29 MAY 1999,1108
69,21547,10.29,1.6,Nathanael ESPRIT,07 MAY 1978,AHO,sf,"Boise, ID (USA)",04 JUN 1999,1108
70,21547,10.29,1.6,Leonard SCOTT,19 JAN 1980,USA,sf,"Boise, ID (USA)",04 JUN 1999,1108
71,21547,10.29,-2.2,Obadele THOMPSON,30 MAR 1976,BAR,1,"New York, NY (USA)",06 JUN 1999,1121
72,21547,10.29,1.5,Piotr BALCERZAK,25 JUN 1975,POL,2,Warszawa (POL),12 JUN 1999,1108
73,21547,10.29,-0.2,Bernard WILLIAMS,19 JAN 1978,USA,4,"Raleigh, NC (USA)",12 JUN 1999,1109
74,21547,10.29,1.2,Erik WIJMEERSCH,23 JAN 1970,BEL,1,Oordegem (BEL),19 JUN 1999,1108
75,21547,10.29,-0.9,Patrick VAN BALKOM,14 SEP 1974,NED,2,Apeldoorn (NED),26 JUN 1999,1113
76,21547,10.29,-0.8,Piotr BALCERZAK,25 JUN 1975,POL,1,Meilen (SUI),27 JUN 1999,1112
77,21547,10.29,0.0,G. Chintake DE ZOYSA,19 NOV 1971,SRI,1,Chennai (IND),15 JUL 1999,1108
78,21547,10.29,-0.4,Aleksander SLYUNKOV,06 NOV 1976,BLR,1,Staiki (BLR),16 JUL 1999,1110
79,21547,10.29,-0.7,Eric NKANSAH,12 DEC 1974,GHA,5,Nice (FRA),17 JUL 1999,1112
80,21547,10.29,-1.0,Patrick JARRETT,02 OCT 1977,JAM,sf,Winnipeg (CAN),24 JUL 1999,1114
81,21547,10.29,1.9,Anthony DEES,06 AUG 1963,USA,4,Chania (GRE),28 JUL 1999,1108
82,21547,10.29,0.7,John ERTZGAARD,18 JUN 1977,NOR,4,"Ullevi Stadium, Göteborg (SWE)",30 JUL 1999,1108
83,21547,10.29,1.1,Carlos BERLANGA,09 JUN 1972,ESP,h,Monachil (ESP),10 AUG 1999,1108
84,21547,10.29,0.1,Leonard MYLES-MILLS,05 SEP 1973,GHA,3h9,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1108
85,21547,10.29,0.3,Nathanael ESPRIT,07 MAY 1978,AHO,6qf2,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1108
86,21547,10.29,-0.6,Piotr BALCERZAK,25 JUN 1975,POL,6qf3,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1111
87,21547,10.29,-0.2,Marcin NOWAK,02 AUG 1977,POL,6qf5,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1109
88,21547,10.29,0.9,Gábor DOBOS,21 FEB 1976,HUN,3,Bellinzona (SUI),01 SEP 1999,1108
89,21547,10.29,0.1,Matt SHIRVINGTON,25 OCT 1978,AUS,4,Bruxelles (BEL),03 SEP 1999,1108
90,21547,10.29,0.1,Marcin NOWAK,02 AUG 1977,POL,1,Wrocław (POL),11 SEP 1999,1108
91,21547,10.29,1.6,Nnamdi ANUSIM,11 JUL 1972,NGR,1,Pretoria (RSA),28 JAN 2000,1108
92,21547,10.29,0.9,Matthew QUINN,17 APR 1976,RSA,1,Pretoria (RSA),28 JAN 2000,1108
93,21547,10.29,1.0,Kieran NOONAN,07 SEP 1976,AUS,3,Perth (AUS),05 FEB 2000,1108
94,21547,10.29,0.0,Sunday EMMANUEL,08 OCT 1978,NGR,3,Pretoria (RSA),24 MAR 2000,1108
95,21547,10.29,1.9,Kenny BROKENBURR,29 OCT 1968,USA,1,"Raleigh, NC (USA)",01 APR 2000,1108
96,21547,10.29,0.0,Zhou WEI,06 MAR 1976,CHN,1,Nanjing (CHN),14 APR 2000,1108
97,21547,10.29,1.1,Hanzhao YIN,18 FEB 1976,CHN,2h4,Hiroshima (JPN),29 APR 2000,1108
98,21547,10.29,0.4,André Domingos DA SILVA,26 NOV 1972,BRA,2,Santiago de Chile (CHI),29 APR 2000,1108
99,21547,10.29,-0.8,Ja'Warren HOOKER,24 SEP 1978,USA,1,"Provo, UT (USA)",06 MAY 2000,1112
0,21547,10.29,,Stéphan BUCKLAND,12 JAN 1977,MRI,1,Abidjan (CIV),12 MAY 2000,1108
1,21547,10.29,1.3,Shigeyuki KOJIMA,25 SEP 1979,JPN,3h1,Osaka (JPN),13 MAY 2000,1108
2,21547,10.29,1.4,Donovan POWELL,31 OCT 1971,JAM,1,"Houston, TX (USA)",02 JUN 2000,1108
3,21547,10.29,1.1,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,3,Bedford (GBR),04 JUN 2000,1108
4,21547,10.29,0.0,Greg SADDLER,29 JUN 1974,USA,4,Torino (ITA),10 JUN 2000,1108
5,21547,10.29,0.4,Brian LEWIS,05 DEC 1974,USA,2h2,Helsinki (FIN),15 JUN 2000,1108
6,21547,10.29,0.7,David PATROS,11 SEP 1977,FRA,2,Montgeron (FRA),18 JUN 2000,1108
7,21547,10.29,0.4,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,6,Paris (FRA),23 JUN 2000,1108
8,21547,10.29,2.0,Nicholas JOHNSON,12 NOV 1983,USA,3,"Denton, TX (USA)",23 JUN 2000,1108
9,21547,10.29,0.8,Darren CAMPBELL,12 SEP 1973,GBR,h,Nürnberg (GER),25 JUN 2000,1108
10,21547,10.29,1.5,Vincent HENDERSON,20 OCT 1972,USA,h,Luzern (SUI),27 JUN 2000,1108
11,21547,10.29,-0.8,Angelos PAVLAKAKIS,07 NOV 1976,GRE,7,Athina (GRE),28 JUN 2000,1112
12,21547,10.29,0.5,Georgios THEODORIDIS,12 DEC 1972,GRE,h,Athina (GRE),28 JUN 2000,1108
13,21547,10.29,-0.7,Jarmiene HOLLOWAY,06 MAR 1977,USA,h,"Sacramento, CA (USA)",14 JUL 2000,1112
14,21547,10.29,-1.5,Tim HARDEN,27 JAN 1974,USA,sf,"Sacramento, CA (USA)",15 JUL 2000,1117
15,21547,10.29,1.0,Donovan POWELL,31 OCT 1971,JAM,h,Kingston (JAM),20 JUL 2000,1108
16,21547,10.29,0.9,Marc BLUME,28 DEC 1973,GER,1,Chemnitz (GER),22 JUL 2000,1108
17,21547,10.29,0.5,Gideon YABLONKA,30 OCT 1977,ISR,3,Tel Aviv (ISR),24 JUL 2000,1108
18,21547,10.29,0.0,Stéphan BUCKLAND,12 JAN 1977,MRI,1,Barletta (ITA),26 JUL 2000,1108
19,21547,10.29,0.9,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,h,Castres (FRA),27 JUL 2000,1108
20,21547,10.29,0.8,Sayon COOPER,26 APR 1974,LBR,2,Santry (IRL),29 JUL 2000,1108
21,21547,10.29,0.6,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,sf,Rio de Janeiro (BRA),03 AUG 2000,1108
22,21547,10.29,1.9,Matthew QUINN,17 APR 1976,RSA,f2,"Crystal Palace, London (GBR)",05 AUG 2000,1108
23,21547,10.29,0.7,Stefano TILLI,22 AUG 1962,ITA,7,Linz (AUT),08 AUG 2000,1108
24,21547,10.29,-1.2,Greg SADDLER,29 JUN 1974,USA,4h1,Zürich (SUI),11 AUG 2000,1115
25,21547,10.29,-0.8,Jason GARDENER,17 SEP 1975,GBR,4,Birmingham (GBR),12 AUG 2000,1112
26,21547,10.29,1.0,Brad MCCUAIG,12 DEC 1970,CAN,h,Victoria (CAN),12 AUG 2000,1108
27,21547,10.29,0.0,Alexander KOSENKOW,14 MAR 1977,GER,1,Wipperfürth (GER),13 AUG 2000,1108
28,21547,10.29,1.6,Christian NSIAH,25 DEC 1975,GHA,1,Lappeenranta (FIN),13 AUG 2000,1108
29,21547,10.29,1.0,Matt SHIRVINGTON,25 OCT 1978,AUS,h,Sydney (AUS),17 AUG 2000,1108
30,21547,10.29,-0.7,Dennis MITCHELL,20 FEB 1966,USA,1,Thessaloniki (GRE),30 AUG 2000,1112
31,21547,10.29,-1.4,Antoine BOUSSOMBO,18 MAY 1968,GAB,2,Sydney (AUS),11 SEP 2000,1116
32,21547,10.29,0.6,Christian MALCOLM,03 JUN 1979,GBR,2,Brisbane (AUS),17 SEP 2000,1108
33,21547,10.29,0.2,Deji ALIU,22 NOV 1975,NGR,3qf5,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1108
34,21547,10.29,0.2,Georgios THEODORIDIS,12 DEC 1972,GRE,4qf5,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1108
35,21547,10.29,-0.1,Bradley AGNEW,21 FEB 1979,RSA,1,Durban (RSA),04 MAR 2001,1108
36,21547,10.29,1.9,Paul DI BELLA,12 FEB 1977,AUS,3,Perth (AUS),04 MAR 2001,1108
37,21547,10.29,0.1,Kenny BROKENBURR,29 OCT 1968,USA,1h1,Pretoria (RSA),23 MAR 2001,1108
38,21547,10.29,0.3,Sean LAMBERT,16 AUG 1982,GRN,2,"Knoxville, TN (USA)",13 APR 2001,1108
39,21547,10.29,-0.1,Jonathan CARTER,05 MAY 1972,USA,1,"Columbus, OH (USA)",06 MAY 2001,1108
40,21547,10.29,-0.1,Nobuharu ASAHARA,21 JUN 1972,JPN,5,Osaka (JPN),12 MAY 2001,1108
41,21547,10.29,0.0,Jacey HARPER,20 MAY 1980,TTO,1,"Atlanta, GA (USA)",19 MAY 2001,1108
42,21547,10.29,0.8,Terrance NEWMAN,04 SEP 1978,USA,1,"College Station, TX (USA)",19 MAY 2001,1108
43,21547,10.29,1.9,Christian MALCOLM,03 JUN 1979,GBR,1,Loughborough (GBR),20 MAY 2001,1108
44,21547,10.29,1.0,Eric Pacome N'DRI,24 MAR 1978,CIV,1,Abbotsford (CAN),25 MAY 2001,1108
45,21547,10.29,-0.1,Dennis MITCHELL,20 FEB 1966,USA,3,Milano (ITA),06 JUN 2001,1108
46,21547,10.29,0.9,Tim GOEBEL,04 MAR 1982,GER,1,Dortmund (GER),09 JUN 2001,1108
47,21547,10.29,0.9,Freddy MAYOLA,01 NOV 1977,CUB,2,Dortmund (GER),09 JUN 2001,1108
48,21547,10.29,0.2,Tim HARDEN,27 JAN 1974,USA,h,"Eugene, OR (USA)",21 JUN 2001,1108
49,21547,10.29,1.4,Marco TORRIERI,14 MAY 1978,ITA,4,"Weserstadion, Bremen (GER)",23 JUN 2001,1108
50,21547,10.29,0.3,Nicolas MACROZONARIS,22 AUG 1980,CAN,h,Edmonton (CAN),24 JUN 2001,1108
51,21547,10.29,0.3,Jermaine JOSEPH,25 JUL 1980,CAN,h,Edmonton (CAN),24 JUN 2001,1108
52,21547,10.29,0.0,Salem Mubarak AL YAMI,09 FEB 1982,KSA,1,Ludvika (SWE),27 JUN 2001,1108
53,21547,10.29,1.2,Marc BLUME,28 DEC 1973,GER,3,Stuttgart (GER),30 JUN 2001,1108
54,21547,10.29,0.0,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,1,Alcalá de Henáres (ESP),30 JUN 2001,1108
55,21547,10.29,0.0,Okechukwu Raymond EJIOGU,1976,NGR,2,Alcalá de Henáres (ESP),30 JUN 2001,1108
56,21547,10.29,1.1,Salem Mubarak AL YAMI,09 FEB 1982,KSA,2,Västerås (SWE),03 JUL 2001,1108
57,21547,10.29,2.0,Greg SADDLER,29 JUN 1974,USA,1,Valencia (ESP),08 JUL 2001,1108
58,21547,10.29,0.0,Deji ALIU,22 NOV 1975,NGR,2,Nuoro (ITA),11 JUL 2001,1108
59,21547,10.29,0.0,Stéphan BUCKLAND,12 JAN 1977,MRI,1h2,Ottawa (CAN),20 JUL 2001,1108
60,21547,10.29,0.0,Eric Pacome N'DRI,24 MAR 1978,CIV,2h2,Ottawa (CAN),20 JUL 2001,1108
61,21547,10.29,-0.3,Matt SHIRVINGTON,25 OCT 1978,AUS,1h3,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1109
62,21547,10.29,-1.7,Uchenna EMEDOLU,17 SEP 1976,NGR,4sf2,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1118
63,21547,10.29,-1.6,Dwain CHAMBERS,05 APR 1978,GBR,1h2,"Letzigrund, Zürich (SUI)",17 AUG 2001,1117
64,21547,10.29,0.4,Aristotelis GAVELAS,10 DEC 1978,GRE,1,Mytilene (GRE),18 AUG 2001,1108
65,21547,10.29,-0.3,Uchenna EMEDOLU,17 SEP 1976,NGR,2h1,Linz (AUT),20 AUG 2001,1109
66,21547,10.29,-0.9,Gennadiy CHERNOVOL,06 JUN 1976,KAZ,2,Beijing (CHN),28 AUG 2001,1113
67,21547,10.29,0.6,Frank FREDERICKS,02 OCT 1967,NAM,5,"Olympiastadion, Berlin (GER)",31 AUG 2001,1108
68,21547,10.29,-0.5,Reanchai SRIHAWONG,24 MAR 1976,THA,1,Kuala Lumpur (MAS),16 SEP 2001,1111
69,21547,10.29,1.5,Paul DI BELLA,12 FEB 1977,AUS,1h,Perth (AUS),16 MAR 2002,1108
70,21547,10.29,,Jonathan WADE,27 MAR 1984,USA,2,"Dallas, TX (USA)",23 MAR 2002,1108
71,21547,10.29,0.0,Dwight PHILLIPS,01 OCT 1977,USA,1,"Tempe, AZ (USA)",30 MAR 2002,1108
72,21547,10.29,0.9,Darvis PATTON,04 DEC 1977,USA,3,"Austin, TX (USA)",06 APR 2002,1108
73,21547,10.29,-0.3,Pierre BROWNE,14 JAN 1980,CAN,4,"Austin, TX (USA)",06 APR 2002,1109
74,21547,10.29,1.5,Stéphan BUCKLAND,12 JAN 1977,MRI,3,Cape Town (RSA),19 APR 2002,1108
75,21547,10.29,1.8,Dominic DEMERITTE,22 FEB 1978,BAH,2h3,Fort-de-France (FRA),27 APR 2002,1108
76,21547,10.29,1.8,Ricardo WILLIAMS,29 SEP 1976,JAM,3h3,Fort-de-France (FRA),27 APR 2002,1108
77,21547,10.29,2.0,Heber VIERA,29 APR 1979,URU,2h2,Ciudad de Guatemala (GUA),11 MAY 2002,1108
78,21547,10.29,1.1,Curtis COLEMAN,10 MAR 1979,USA,2,"Clemson, SC (USA)",11 MAY 2002,1108
79,21547,10.29,1.2,Pierre BROWNE,14 JAN 1980,CAN,1h2,"Starkville, MS (USA)",11 MAY 2002,1108
80,21547,10.29,1.6,Hisashi MIYAZAKI,19 MAR 1981,JPN,1sf2,Tokyo (JPN),16 MAY 2002,1108
81,21547,10.29,-1.5,Anson HENRY,09 MAR 1979,CAN,1,"Pullman, WA (USA)",19 MAY 2002,1117
82,21547,10.29,1.5,Marlon BARNABY,26 OCT 1979,JAM,1sf2,"Olathe, KS (USA)",24 MAY 2002,1108
83,21547,10.29,2.0,Jonathan WADE,27 MAR 1984,USA,3,"Albuquerque, NM (USA)",25 MAY 2002,1108
84,21547,10.29,0.4,Brian JOHNSON,05 MAR 1980,USA,9h1,"Baton Rouge, LA (USA)",30 MAY 2002,1108
85,21547,10.29,0.5,Aaron EGBELE,29 JAN 1979,NGR,3sf1,"Baton Rouge, LA (USA)",31 MAY 2002,1108
86,21547,10.29,,Tyrone EDGAR,29 MAR 1982,GBR,1h1,Cottbus (GER),01 JUN 2002,1108
87,21547,10.29,-2.7,Dwight THOMAS,23 SEP 1980,JAM,1,"Baton Rouge, LA (USA)",01 JUN 2002,1124
88,21547,10.29,-1.0,Deji ALIU,22 NOV 1975,NGR,2,Milano (ITA),05 JUN 2002,1114
89,21547,10.29,0.2,Coby MILLER,19 OCT 1976,USA,2,Torino (ITA),07 JUN 2002,1108
90,21547,10.29,0.3,Caimin DOUGLAS,11 MAY 1977,NED,1,Leiden (NED),08 JUN 2002,1108
91,21547,10.29,0.7,Konstantin RURAK,09 APR 1974,UKR,1h5,Donetsk (UKR),10 JUN 2002,1108
92,21547,10.29,0.4,Georgios THEODORIDIS,12 DEC 1972,GRE,2,Trikala (GRE),15 JUN 2002,1108
93,21547,10.29,-0.1,Bernard WILLIAMS,19 JAN 1978,USA,3f1,Oslo (NOR),28 JUN 2002,1108
94,21547,10.29,-0.1,Darren CAMPBELL,12 SEP 1973,GBR,2,Funchal (POR),29 JUN 2002,1108
95,21547,10.29,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,1h1,Nuoro (ITA),10 JUL 2002,1108
96,21547,10.29,0.7,Kenny BROKENBURR,29 OCT 1968,USA,2,Budapest (HUN),12 JUL 2002,1108
97,21547,10.29,0.0,Asafa POWELL,23 NOV 1982,JAM,1h6,Malles Venosta (ITA),13 JUL 2002,1108
98,21547,10.29,1.9,Christian MALCOLM,03 JUN 1979,GBR,4,Birmingham (GBR),13 JUL 2002,1108
99,21547,10.29,2.0,Fabrice CALLIGNY,07 NOV 1981,FRA,2h1,St-Etienne (FRA),13 JUL 2002,1108
0,21542,10.29,0.1,Marc BLUME,28 DEC 1973,GER,1qf4,"Olympiastadion, München (GER)",06 AUG 2002,1108
1,21542,10.29,1.2,Coby MILLER,19 OCT 1976,USA,1,Glasgow (GBR),18 AUG 2002,1108
2,21542,10.29,0.9,Deji ALIU,22 NOV 1975,NGR,1,Pescara (ITA),14 SEP 2002,1108
3,21542,10.29,0.3,Nobuharu ASAHARA,21 JUN 1972,JPN,2,Busan (KOR),08 OCT 2002,1108
4,21542,10.29,1.3,Gabriel SIMON,25 OCT 1974,ARG,2,Rosario (ARG),12 OCT 2002,1108
5,21542,10.29,1.3,Heber VIERA,29 APR 1979,URU,3,Rosario (ARG),12 OCT 2002,1108
6,21542,10.29,-0.9,Patrick JOHNSON,26 SEP 1972,AUS,1,Canberra (AUS),06 JAN 2003,1113
7,21542,10.29,0.6,Curtis COLEMAN,10 MAR 1979,USA,2,"Gainesville, FL (USA)",28 MAR 2003,1108
8,21542,10.29,1.3,Idrissa SANOU,12 JUN 1977,BUR,5,Durban (RSA),11 APR 2003,1108
9,21542,10.29,,Carlos MOORE,08 MAY 1984,USA,1,"Walnut, CA (USA)",11 APR 2003,1108
10,21542,10.29,1.2,Adam BASIL,14 APR 1975,AUS,2,Brisbane (AUS),12 APR 2003,1108
11,21542,10.29,1.6,Nobuharu ASAHARA,21 JUN 1972,JPN,1h1,Hiroshima (JPN),29 APR 2003,1108
12,21542,10.29,0.0,Christopher LAMBERT,06 APR 1981,GBR,1h2,"New Haven, CT (USA)",04 MAY 2003,1108
13,21542,10.29,-1.6,Aziz ZAKARI,02 SEP 1976,GHA,1,Saint Anne (FRA),08 MAY 2003,1117
14,21542,10.29,1.2,Earvin PARKER,06 APR 1984,USA,2,"Austin, TX (USA)",10 MAY 2003,1108
15,21542,10.29,2.0,Brian LEWIS,05 DEC 1974,USA,7,"Modesto, CA (USA)",10 MAY 2003,1108
16,21542,10.29,-1.6,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,Cochabamba (BOL),11 MAY 2003,1117
17,21542,10.29,0.9,Tre GARDNER,25 OCT 1979,USA,1h1,"Austin, TX (USA)",18 MAY 2003,1108
18,21542,10.29,-0.4,Brendan CHRISTIAN,11 DEC 1983,ANT,2,"Austin, TX (USA)",19 MAY 2003,1110
19,21542,10.29,0.8,Airese CURRIE,16 NOV 1982,USA,1,"Fairfax, VA (USA)",31 MAY 2003,1108
20,21542,10.29,-2.2,Nicolas MACROZONARIS,22 AUG 1980,CAN,2,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1121
21,21542,10.29,1.4,Kaaron CONWRIGHT,08 AUG 1976,USA,7,"Carson, CA (USA)",01 JUN 2003,1108
22,21542,10.29,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,2,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,1108
23,21542,10.29,-0.1,Ricardo WILLIAMS,29 SEP 1976,JAM,3,Torino (ITA),06 JUN 2003,1108
