"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
30,4550,8.05,0.2,Xiongfeng SU,21 MAR 1987,CHN,4,Jinan (CHN),22 OCT 2009,1149
31,4550,8.05,1.1,Luvo MANYONGA,08 JAN 1991,RSA,1,Germiston (RSA),10 APR 2010,1149
32,4550,8.05,1.1,Marquise GOODWIN,19 NOV 1990,USA,1,"Austin, TX (USA)",27 MAY 2010,1149
33,4550,8.05,0.6,Ignisious GAISAH,20 JUL 1983,GHA,3,Rabat (MAR),06 JUN 2010,1149
34,4550,8.05,0.3,Ignisious GAISAH,20 JUL 1983,GHA,1f1,"Stadion Juliska, Praha (CZE)",14 JUN 2010,1149
35,4550,8.05,1.3,Michalis MERTZANIDIS-DESPOTERIS,21 AUG 1987,GRE,1,Argos Orestiko (GRE),14 JUL 2010,1149
36,4550,8.05,-0.2,Xiongfeng SU,21 MAR 1987,CHN,2,Guangzhou (CHN),24 NOV 2010,1150
37,4550,8.05,-0.3,Luvo MANYONGA,08 JAN 1991,RSA,1,Pretoria (RSA),25 FEB 2011,1150
38,4550,8.05,0.9,Rikiya SARUYAMA,15 FEB 1984,JPN,2,"Walnut, CA (USA)",16 APR 2011,1149
39,4550,8.05,-0.1,Zhiming YUN,09 OCT 1988,CHN,1,Kunshan (CHN),26 MAY 2011,1149
40,4550,8.05,1.8,Ahmed Nezar AL SHARFA,30 JUL 1985,KSA,4,Wesel (GER),13 JUN 2011,1149
41,4550,8.05,0.3,Tarik BATCHELOR,22 MAR 1990,JAM,,Kingston (JAM),25 JUN 2011,1149
42,4550,8.05,1.3,Sukhasvasti Na Ayudhaya SUPANARA,11 JUN 1992,THA,2,Kobe (JPN),10 JUL 2011,1149
43,4550,8.05,1.2,Rikiya SARUYAMA,15 FEB 1984,JPN,3,Kobe (JPN),10 JUL 2011,1149
44,4550,8.05,0.1,Povilas MYKOLAITIS,23 FEB 1983,LTU,4,Luzern (SUI),21 JUL 2011,1149
45,4550,8.05,-0.1,Ignisious GAISAH,20 JUL 1983,GHA,5,Barcelona (ESP),22 JUL 2011,1149
46,4550,8.05,1.3,Zhenwei YU,18 MAR 1986,CHN,1,Rio de Janeiro (BRA),22 JUL 2011,1149
47,4550,8.05,0.0,Sergey MIKHAYLOVSKIY,20 MAY 1987,RUS,1,Cheboksary (RUS),23 JUL 2011,1149
48,4550,8.05,0.1,Yahya BERRABAH,13 OCT 1981,MAR,5q1,"DS, Daegu (KOR)",01 SEP 2011,1149
49,4550,8.05,0.1,Marcos CHUVA,08 AUG 1989,POR,10,"DS, Daegu (KOR)",02 SEP 2011,1149
50,4550,8.05,0.6,Dwight PHILLIPS,01 OCT 1977,USA,2,"Olympiastadion, Berlin (GER)",11 SEP 2011,1149
51,4550,8.05,1.2,Povilas MYKOLAITIS,23 FEB 1983,LTU,1,Rovereto (ITA),13 SEP 2011,1149
52,4550,8.05,-0.3,Rogério DA SILVA BISPO,16 NOV 1985,BRA,1,São Paulo (BRA),11 FEB 2012,1150
53,4550,8.05,-0.8,Greg RUTHERFORD,17 NOV 1986,GBR,4,"Walnut, CA (USA)",21 APR 2012,1153
54,4550,8.05,-0.8,Norris FREDERICK,17 FEB 1986,USA,4,"Walnut, CA (USA)",21 APR 2012,1153
55,4550,8.05,0.0,Kafétien GOMIS,23 MAR 1980,FRA,2,Bonneuil-sur-Marne (FRA),25 MAY 2012,1149
56,4550,8.05,0.0,Sheryf EL SHERYF,02 JAN 1989,UKR,2,Yalta (UKR),28 MAY 2012,1149
57,4550,8.05,0.7,Raymond HIGGS,24 JAN 1991,BAH,3,"Des Moines, IA (USA)",06 JUN 2012,1149
58,4550,8.05,0.1,Tomasz JASZCZUK,09 MAR 1992,POL,1,Bielsko-Biala (POL),15 JUN 2012,1149
59,4550,8.05,1.1,Roman NOVOTNÝ,05 JAN 1986,CZE,1,Vyškov (CZE),16 JUN 2012,1149
60,4550,8.05,-0.5,Roni OLLIKAINEN,27 AUG 1990,FIN,f1,Jämsä (FIN),16 JUN 2012,1152
61,4550,8.05,1.5,Roni OLLIKAINEN,27 AUG 1990,FIN,6,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1149
62,4550,8.05,1.0,Morten JENSEN,02 DEC 1982,DEN,1,Göteborg (SWE),07 JUL 2012,1149
63,4550,8.05,0.1,Xiongfeng SU,21 MAR 1987,CHN,1,Tianjin (CHN),18 SEP 2012,1149
64,4550,8.05,1.4,JJ JEGEDE,03 OCT 1985,GBR,1,"Clermont, FL (USA)",13 APR 2013,1149
65,4550,8.05,0.4,Stefan BRITS,19 JAN 1992,RSA,1,"Raleigh, NC (USA)",19 APR 2013,1149
66,4550,8.05,0.8,Luis Alberto RIVERA MORALES,21 JUN 1987,MEX,1,"Walnut, CA (USA)",20 APR 2013,1149
67,4550,8.05,1.5,Ron TAYLOR,13 AUG 1990,USA,2,"Chula Vista, CA (USA)",13 JUN 2013,1149
68,4550,8.05,1.1,Tomasz JASZCZUK,09 MAR 1992,POL,3,Szczecin (POL),15 JUN 2013,1149
69,4550,8.05,1.1,Will CLAYE,13 JUN 1991,USA,7,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1149
70,4550,8.05,0.7,Tyrone SMITH,07 AUG 1984,BER,1,Viljandi (EST),02 JUL 2013,1149
71,4550,8.05,1.5,Chris TOMLINSON,15 SEP 1981,GBR,2,Sotteville-lès-Rouen (FRA),08 JUL 2013,1149
72,4550,8.05,0.7,Louis TSATOUMAS,12 FEB 1982,GRE,2,"Moratalaz, Madrid (ESP)",13 JUL 2013,1149
73,4550,8.05,0.2,Jeff HENDERSON,19 FEB 1989,USA,,"Los Angeles, CA (USA)",12 APR 2014,1149
74,4550,8.05,-0.3,Zarck VISSER,15 SEP 1989,RSA,1,Pretoria (RSA),25 APR 2014,1150
75,4550,8.05,0.3,JJ JEGEDE,03 OCT 1985,GBR,4,Baie Mahault (FRA),10 MAY 2014,1149
76,4550,8.05,1.7,Stefano TREMIGLIOZZI,07 MAY 1985,ITA,1,Marano (ITA),11 MAY 2014,1149
77,4550,8.05,1.2,Aleksandr PETROV,09 AUG 1986,RUS,2,Kalamata (GRE),31 MAY 2014,1149
78,4550,8.05,1.4,Sebastian BAYER,11 JUN 1986,GER,1,Regensburg (GER),07 JUN 2014,1149
79,4550,8.05,1.4,Elvijs MISĀNS,08 APR 1989,LAT,1,"Daugava Stadium, Riga (LAT)",21 JUN 2014,1149
80,4550,8.05,1.2,Greg RUTHERFORD,17 NOV 1986,GBR,1q1,"Hampden Park, Glasgow (GBR)",29 JUL 2014,1149
81,4550,8.05,-0.2,Eusebio CÁCERES,10 SEP 1991,ESP,2q2,"Letzigrund, Zürich (SUI)",15 AUG 2014,1150
82,4550,8.05,0.3,Paulo Sérgio OLIVEIRA,01 JUN 1993,BRA,2,São Paulo (BRA),06 SEP 2014,1149
83,4550,8.05,1.4,Gongchen TANG,24 APR 1989,CHN,2,Suzhou (CHN),10 OCT 2014,1149
84,4550,8.05,0.5,Robert CROWTHER,02 AUG 1987,AUS,1,Brisbane (AUS),29 MAR 2015,1149
85,4550,8.05,1.1,Greg RUTHERFORD,17 NOV 1986,GBR,7,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1149
86,4550,8.05,1.2,Tomasz JASZCZUK,09 MAR 1992,POL,2,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1149
87,4550,8.05,0.6,Marquis DENDY,17 NOV 1992,USA,1q4,"Jacksonville, FL (USA)",28 MAY 2015,1149
88,4550,8.05,0.0,Andreas OTTERLING,25 MAY 1986,SWE,2,Innsbruck (AUT),30 MAY 2015,1149
89,4550,8.05,0.5,Maykel MASSÓ,08 MAY 1999,CUB,1,"Pascual Guerrero Stadium, Cali (COL)",16 JUL 2015,1149
90,4550,8.05,2.0,Lavon ALLEN,26 NOV 1990,USA,1,Mt. Pleasant (USA),23 APR 2016,1149
91,4550,8.05,0.8,Damar FORBES,11 SEP 1990,JAM,5,Baie Mahault (FRA),14 MAY 2016,1149
92,4550,8.05,1.3,Higor ALVES,23 FEB 1994,BRA,1,Sao Bernardo do Campo (BRA),25 MAY 2016,1149
93,4550,8.05,1.5,Ted HOOPER,31 JAN 1991,TPE,,"Norwalk, CA (USA)",04 JUN 2016,1149
94,4550,8.05,-0.9,Alyn CAMARA,31 MAR 1989,GER,2f1,Oberteuringen (GER),05 JUN 2016,1154
95,4550,8.05,1.0,Damar FORBES,11 SEP 1990,JAM,,Montreuil-sous-Bois (FRA),07 JUN 2016,1149
96,4550,8.05,1.7,Viktor KUZNYETSOV,14 JUL 1986,UKR,3,Lutsk (UKR),17 JUN 2016,1149
97,4550,8.05,1.8,Marquis DENDY,17 NOV 1992,USA,4q2,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1149
98,4550,8.05,0.0,Michel TORNÉUS,26 MAY 1986,SWE,1,Monachil (ESP),02 JUL 2016,1149
99,4550,8.05,-0.5,Damar FORBES,11 SEP 1990,JAM,2,"Olympic Stadium, London (GBR)",23 JUL 2016,1152
0,4550,8.05,0.0,Kafétien GOMIS,23 MAR 1980,FRA,8,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1149
1,4550,8.05,-1.1,KeAndre BATES,24 MAY 1996,USA,1,"Eugene, OR (USA)",07 JUN 2017,1155
2,4550,8.05,0.3,Paulo Sérgio OLIVEIRA,01 JUN 1993,BRA,1,Sao Bernardo do Campo (BRA),17 JUN 2017,1149
3,4550,8.05,1.4,Yuki HASHIOKA,23 JAN 1999,JPN,1,Osaka (JPN),24 JUN 2017,1149
4,4550,8.05,1.3,Sergey POLYANSKIY,29 OCT 1989,RUS,,Zhukovskiy (RUS),29 JUL 2017,1149
5,4550,8.05,-0.1,Jarrion LAWSON,06 MAY 1994,USA,6q1,"Olympic Stadium, London (GBR)",04 AUG 2017,1149
6,4550,8.05,0.9,Cheswill JOHNSON,30 SEP 1997,RSA,1,Germiston (RSA),24 FEB 2018,1149
7,4550,8.05,0.9,William WILLIAMS,31 JAN 1995,USA,,"Knoxville, TN (USA)",12 MAY 2018,1149
8,4550,8.05,1.3,Tzu Chi LIN,03 NOV 1997,TPE,2,Taipei City (TPE),26 MAY 2018,1149
9,4550,8.05,2.0,Feron SAYERS,15 OCT 1994,GBR,1,Genève (SUI),09 JUN 2018,1149
10,4550,8.05,0.8,Xinglong GAO,12 MAR 1994,CHN,5,Guiyang (CHN),16 JUN 2018,1149
11,4550,8.05,-0.3,Marquis DENDY,17 NOV 1992,USA,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1150
12,4550,8.05,0.0,Tomasz JASZCZUK,09 MAR 1992,POL,4,London (GBR),15 JUL 2018,1149
13,4550,8.05,-0.1,Yaoguang ZHANG,21 JUN 1993,CHN,1,Dalian (CHN),03 AUG 2018,1149
14,4550,8.05,0.0,Yuki HASHIOKA,23 JAN 1999,JPN,4,Jakarta (INA),26 AUG 2018,1149
15,4550,8.05,1.1,Darcy ROPER,31 MAR 1998,AUS,1,Brisbane (AUS),23 MAR 2019,1149
16,4550,8.05,-0.8,Wayne PINNOCK,24 OCT 2000,JAM,1,Kingston (JAM),27 MAR 2019,1153
17,4550,8.05,0.2,Emanuel ARCHIBALD,09 SEP 1994,GUY,2,St. George's (GRN),13 APR 2019,1149
18,4550,8.05,0.7,Justin HALL,12 FEB 1998,USA,4,"Austin, TX (USA)",05 JUN 2019,1149
19,4550,8.05,0.7,Darcy ROPER,31 MAR 1998,AUS,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1149
20,4550,8.05,0.4,Fabian HEINLE,14 MAY 1994,GER,1,Berlin (GER),03 AUG 2019,1149
21,4550,8.05,1.2,Tomasz JASZCZUK,09 MAR 1992,POL,1,Warszawa (POL),15 AUG 2019,1149
22,4550,8.05,0.8,Ivo TAVARES,31 JAN 1996,POR,4,Monachil (ESP),17 AUG 2019,1149
23,4550,8.05,1.9,Kristian PULLI,02 SEP 1994,FIN,,Monachil (ESP),17 AUG 2019,1149
24,4550,8.05,1.1,Kristian PULLI,02 SEP 1994,FIN,,"Olympiastadion, Stockholm (SWE)",25 AUG 2019,1149
25,4550,8.05,2.0,Christopher MITREVSKI,12 JUL 1996,AUS,sr,"Meadowglen Stadium, Epping, Melbourne (AUS)",30 NOV 2019,1149
26,4550,8.05,0.0,Strahinja JOVANČEVIĆ,28 FEB 1993,SRB,1,"Stadium, Berane (MNE)",11 SEP 2020,1149
27,4550,8.05,0.0,. SREESHANKAR,27 MAR 1999,IND,1,Patiala (IND),25 FEB 2021,1149
28,4550,8.05,1.5,Ruswahl SAMAAI,25 SEP 1991,RSA,1q,"Bestmed Tuks Stadium, Pretoria (RSA)",15 APR 2021,1149
29,4550,8.05,0.0,Shakwon COKE,07 OCT 1999,JAM,1,"Cowley Sport Complex, Arkansas City, KS (USA)",29 APR 2021,1149
30,4550,8.05,0.4,Filippo RANDAZZO,27 APR 1996,ITA,1,"Centro Sportivo Fontanassa, Savona (ITA)",13 MAY 2021,1149
31,4550,8.05,0.8,Corey CRAWFORD,12 DEC 1991,USA,1,"Cougar Athletic Stadium, Azusa, CA (USA)",14 MAY 2021,1149
32,4550,8.05,0.4,Isaac GRIMES,07 FEB 1998,USA,2,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1149
33,4550,8.05,1.4,Andrzej KUCH,27 OCT 1991,POL,1,"Golęcin Stadion, Poznan (POL)",26 JUN 2021,1149
34,4550,8.05,0.8,Riku ITO,16 JAN 2001,JPN,1,"Prefectural Stadium, Kumagaya (JPN)",17 SEP 2021,1149
35,4550,8.05,1.8,Christopher MITREVSKI,12 JUL 1996,AUS,1,"Lakeside Stadium, Melbourne (AUS)",26 FEB 2022,1149
36,4550,8.05,0.4,Julian COLLINS,,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",09 APR 2022,1149
37,4550,8.05,-1.2,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,"Agios Kosmas Training Center, Elliniko, Athina (GRE)",01 MAY 2022,1156
38,4550,8.05,1.8,Isaac GRIMES,07 FEB 1998,USA,1,"Morris Williams T&F Stadium, Durham, NC (USA)",12 MAY 2022,1149
39,4550,8.05,0.3,Wayne PINNOCK,24 OCT 2000,JAM,1,"Ole Miss T&F Complex, Oxford, MS (USA)",13 MAY 2022,1149
40,4550,8.05,0.9,Eusebio CÁCERES,10 SEP 1991,ESP,1,La Nucia (ESP),20 MAY 2022,1149
41,4550,8.05,0.9,Thobias MONTLER,15 FEB 1996,SWE,2,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1149
42,4550,8.05,1.8,Shawn-D THOMPSON,20 JAN 1997,JAM,4,"Alexander Stadium, Birmingham (GBR)",04 AUG 2022,1149
43,4550,8.05,0.2,Xiangqin ZHUGE,24 OCT 1997,CHN,1,Nanjing (CHN),27 AUG 2022,1149
44,4550,8.05,-0.9,Maykel MASSÓ,08 MAY 1999,CUB,3,"Letzigrund, Zürich (SUI)",08 SEP 2022,1154
45,4550,8.05,1.6,Yuki HASHIOKA,23 JAN 1999,JPN,1,"Denka Big Swan Stadium, Niigata (JPN)",02 OCT 2022,1149
46,4550,8.05,-1.9,Karabo SATEKGE,07 OCT 2000,RSA,1,"Germiston Stadium, Johannesburg (RSA)",25 FEB 2023,1160
47,4550,8.05,1.1,Liam ADCOCK,21 JUN 1996,AUS,,"Douglas Track & Field, Auckland (NZL)",16 MAR 2023,1149
48,4550,8.05,-0.2,Darcy ROPER,31 MAR 1998,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",25 MAR 2023,1150
49,4550,8.05,0.9,Wayne PINNOCK,24 OCT 2000,JAM,1q1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",24 MAY 2023,1149
50,4550,8.05,0.2,Tajay GAYLE,02 AUG 1996,JAM,2,"Maria-Theresien-Straße, Innsbruck (AUT)",07 JUN 2023,1149
51,4550,8.05,-0.2,Arnovis DALMERO,23 SEP 2000,COL,1,"Estadio de Atletismo Unidad Deportiva Burech, Santa Marta (COL)",11 JUN 2023,1150
52,4550,8.05,-0.1,Liam ADCOCK,21 JUN 1996,AUS,2,"Altamira estadioa, Ordizia (ESP)",24 JUN 2023,1149
53,4854,8.04,,Igor TER-OVANESYAN,19 MAY 1938,URS,3,"Stadio Olimpico, Roma (ITA)",02 SEP 1960,1146
54,4854,8.04,1.0,Pentti ESKOLA,16 JUL 1938,FIN,1,Helsinki (FIN),04 JUL 1963,1146
55,4854,8.04,,Lynn DAVIES,20 MAY 1942,GBR,1,Duisburg (GER),22 JUL 1967,1146
56,4854,8.04,,Pertti POUSI,24 JUN 1946,FIN,1,Kuortane (FIN),22 JUN 1968,1146
57,4854,8.04,,Phil MAY,20 SEP 1945,AUS,1,Perth (AUS),05 DEC 1970,1146
58,4854,8.04,,Arnie ROBINSON,07 APR 1948,USA,1,"Eugene, OR (USA)",08 JUL 1972,1146
59,4854,8.04,,Josef SCHWARZ,20 MAY 1941,FRG,2,München (GER),22 JUL 1972,1146
60,4854,8.04,,Valeriy PODLUZHNIY,22 AUG 1952,URS,1,Donetsk (URS),12 JUL 1974,1146
61,4854,8.04,,Randy WILLIAMS,23 AUG 1953,USA,1,"Pullman, WA (USA)",16 MAY 1975,1146
62,4854,8.04,,Theo HAMILTON,23 JAN 1952,USA,3,"Modesto, CA (USA)",24 MAY 1975,1146
63,4854,8.04,,Arnie ROBINSON,07 APR 1948,USA,1,"Eugene, OR (USA)",15 AUG 1975,1146
64,4854,8.04,,Jacques ROUSSEAU,10 MAR 1951,FRA,2,Dortmund (GER),06 JUN 1976,1146
65,4854,8.04,,Tõnu LEPIK,01 MAY 1946,URS,2,Kiev (URS),24 JUN 1976,1146
66,4854,8.04,,Grzegorz CYBULSKI,23 NOV 1951,POL,1,Bydgoszcz (POL),26 JUN 1976,1146
67,4854,8.04,,Jacques ROUSSEAU,10 MAR 1951,FRA,1,Paris (FRA),29 AUG 1976,1146
68,4854,8.04,1.2,Roy MITCHELL,1955,GBR,1,London (GBR),25 JUN 1977,1146
69,4854,8.04,,Jan LEITNER,14 SEP 1953,TCH,1,Athina (GRE),16 JUL 1977,1146
70,4854,8.04,,James LOFTON,05 JUL 1956,USA,,"Eugene, OR (USA)",02 JUN 1978,1146
71,4854,8.04,,Valeriy PODLUZHNIY,22 AUG 1952,URS,1,Vilnius (LTU),24 JUN 1978,1146
72,4854,8.04,,Chris COMMONS,09 DEC 1950,AUS,2,Edmonton (CAN),10 AUG 1978,1146
73,4854,8.04,,Jacques ROUSSEAU,10 MAR 1951,FRA,2,Bruxelles (BEL),18 AUG 1978,1146
74,4854,8.04,,Nenad STEKIĆ,07 MAR 1951,YUG,1,Ingelheim (FRG),12 SEP 1978,1146
75,4854,8.04,,Charlton EHIZUELEN,30 NOV 1953,NGR,,San José (USA),28 APR 1979,1146
76,4854,8.04,1.9,Jochen VERSCHL,18 MAY 1956,FRG,1,Fürth (GER),10 JUN 1979,1146
77,4854,8.04,,Carl LEWIS,01 JUL 1961,USA,3,Moskva (URS),25 JUL 1979,1146
78,4854,8.04,,Larry MYRICKS,10 MAR 1956,USA,1,Koblenz (GER),06 SEP 1979,1146
79,4854,8.04,,Philippe DEROCHE,11 SEP 1954,FRA,2,Split (CRO),23 SEP 1979,1146
80,4854,8.04,,Junichi USUI,05 OCT 1957,JPN,1,Tokyo (JPN),31 MAY 1980,1146
81,4854,8.04,0.4,Mike MCRAE,09 JUL 1955,USA,3,"Sacramento, CA (USA)",20 JUN 1981,1146
82,4854,8.04,1.9,Arvidas SABONIS,19 DEC 1954,URS,4,Bucureşti (ROU),24 JUL 1981,1146
83,4854,8.04,,Ivan TUPAROV,15 NOV 1959,BUL,2,Sofia (BUL),01 AUG 1981,1146
84,4854,8.04,1.1,Gheorge COJOCARU,15 FEB 1960,ROU,2,Debrecen (HUN),12 JUN 1982,1146
85,4854,8.04,,Jürgen HINGSEN,15 APR 1958,FRG,2,München (GER),25 JUL 1982,1146
86,4854,8.04,1.8,Atanas CHOCHEV,17 JAN 1957,BUL,1,Sofia (BUL),22 MAY 1983,1146
87,4854,8.04,,Jason GRIMES,10 SEP 1959,USA,1,"Los Angeles, CA (USA)",25 JUN 1983,1146
88,4854,8.04,,Atanas CHOCHEV,17 JAN 1957,BUL,2,Pleven (BUL),09 JUL 1983,1146
89,4854,8.04,1.5,Juan ORTIZ,23 AUG 1964,CUB,1,La Habana (CUB),23 JUL 1983,1146
90,4854,8.04,1.7,Joey WELLS,22 DEC 1965,BAH,2,La Habana (CUB),23 JUL 1983,1146
91,4854,8.04,,Nenad STEKIĆ,07 MAR 1951,YUG,1,Praha (TCH),20 AUG 1983,1146
92,4854,8.04,,Troy AMBOREE,12 FEB 1962,USA,1,"Lake Charles, LA (USA)",31 MAR 1984,1146
93,4854,8.04,,Vance JOHNSON,13 MAR 1963,USA,2,"Tempe, AZ (USA)",21 APR 1984,1146
94,4854,8.04,1.0,Ray HUMPHREY,31 AUG 1965,USA,2,"Austin, TX (USA)",31 MAY 1985,1146
95,4854,8.04,1.6,Volker MAI,03 MAY 1966,GDR,3,Dresden (GER),03 AUG 1985,1146
96,4854,8.04,,Mike POWELL,10 NOV 1963,USA,4,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1146
97,4854,8.04,1.5,Mike MCRAE,09 JUL 1955,USA,1,San José (USA),19 APR 1986,1146
98,4854,8.04,1.2,Zdeněk HANÁČEK,11 JAN 1962,TCH,1,Ostrava (TCH),11 JUN 1986,1146
99,4854,8.04,,Fabrizio SECCHI,09 AUG 1958,ITA,1,Ravenna (ITA),22 JUN 1986,1146
0,4854,8.04,0.9,Mirosław HYDEL,24 JUL 1963,POL,1,Warszawa (POL),24 MAY 1987,1146
1,4854,8.04,1.1,Marco DELONGE,16 JUN 1966,GDR,2,Praha (TCH),27 JUN 1987,1146
2,4854,8.04,1.0,Andrzej KLIMASZEWSKI,14 MAY 1960,POL,3,Zagreb (CRO),16 JUL 1987,1146
3,4854,8.04,0.7,Róbert SZÉLI,29 MAY 1965,TCH,2,Drama (GRE),09 AUG 1987,1146
4,4854,8.04,-0.3,Mike CONLEY,05 OCT 1962,USA,3,Lausanne (SUI),15 SEP 1987,1147
5,4854,8.04,0.5,Redzinaldas STASAITIS,05 APR 1967,URS,1,Bryansk (URS),15 JUL 1988,1146
6,4854,8.04,1.0,Tyrus JEFFERSON,14 SEP 1965,USA,7,"Indianapolis, IN (USA)",18 JUL 1988,1146
7,4854,8.04,0.5,Eric METCALF,23 JAN 1968,USA,8,"Indianapolis, IN (USA)",18 JUL 1988,1146
8,4854,8.04,0.2,Jarmo KÄRNÄ,04 AUG 1958,FIN,1,Lahti (FIN),25 AUG 1988,1146
9,4854,8.04,1.4,James STALLWORTH,29 APR 1971,USA,1,"Norwalk, CA (USA)",03 JUN 1989,1146
10,4854,8.04,,Mike CONLEY,05 OCT 1962,USA,3,Stockholm (SWE),03 JUL 1989,1146
11,4854,8.04,0.5,Redzinaldas STASAITIS,05 APR 1967,URS,1,Bryansk (URS),15 JUL 1989,1146
12,4854,8.04,-0.6,Sergey LAYEVSKIY,03 MAR 1959,URS,2,Gorkiy (URS),24 JUL 1989,1149
13,4854,8.04,,Glenroy GILBERT,31 AUG 1968,CAN,3,Bogotá (COL),11 AUG 1989,1146
14,4854,8.04,,Festus IGBINOGHENE,21 OCT 1969,NGR,2,Bauchi (NGR),04 JAN 1990,1146
15,4854,8.04,1.8,Antonio CORGOS,10 MAR 1960,ESP,3,Palma de Mallorca (ESP),23 MAY 1990,1146
16,4854,8.04,1.8,Zhou MING,07 JAN 1970,CHN,1,Beijing (CHN),25 MAY 1990,1146
17,4854,8.04,0.9,Dan O'BRIEN,18 JUL 1966,USA,ce,"Norwalk, CA (USA)",12 JUN 1990,1146
18,4854,8.04,0.2,Gordon LAINE,24 FEB 1958,USA,3,Villeneuve d'Ascq (FRA),28 JUN 1990,1146
19,4854,8.04,0.6,Dietmar HAAF,06 MAR 1967,FRG,2q2,"Poljud Stadion, Split (CRO)",29 AUG 1990,1146
20,4854,8.04,1.3,Frans MAAS,13 JUL 1964,NED,2q2,"Poljud Stadion, Split (CRO)",29 AUG 1990,1146
21,4854,8.04,,Vasiliy ZINKOVSKIY,30 MAR 1970,URS,1,Belaya Tserkov (URS),08 SEP 1990,1146
22,4854,8.04,0.0,Zunrong CHEN,25 AUG 1962,CHN,1,Beijing (CHN),01 OCT 1990,1146
23,4854,8.04,0.5,Obinna EREGBU,09 NOV 1969,NGR,1,"Lincoln, NE (USA)",19 MAY 1991,1146
24,4854,8.04,1.0,Jarmo KÄRNÄ,04 AUG 1958,FIN,1,Nastola (FIN),13 JUN 1991,1146
25,4854,8.04,1.5,Csaba ALMÁSI,04 JUL 1966,HUN,4,Cottbus (GER),03 JUL 1991,1146
26,4854,8.04,0.0,Frans MAAS,13 JUL 1964,NED,5,Rhede (GER),07 JUL 1991,1146
27,4854,8.04,1.7,Jaime JEFFERSON,17 JAN 1962,CUB,4q1,"National Stadium, Tokyo (JPN)",29 AUG 1991,1146
28,4854,8.04,0.7,Zhou MING,07 JAN 1970,CHN,,Hangzhou (CHN),11 OCT 1991,1146
29,4854,8.04,1.8,Brian THOMAS,27 JAN 1970,CAN,7,"Austin, TX (USA)",05 JUN 1992,1146
30,4854,8.04,-1.2,Andrey NIKULIN,17 AUG 1968,BLR,1,Gomel (BLR),17 JUL 1992,1153
31,4854,8.04,,Viktor POPKO,13 AUG 1968,UKR,1,Dnipropetrovsk (UKR),02 AUG 1992,1146
32,4854,8.04,-0.1,Konstantinos KOUKODIMOS,14 SEP 1969,GRE,6,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,1146
33,4854,8.04,0.6,Tibor ORDINA,17 MAR 1971,HUN,1,Budapest (HUN),05 AUG 1993,1146
34,4854,8.04,1.6,Reggie JONES,08 MAY 1971,USA,2,Sheffield (GBR),29 AUG 1993,1146
35,4854,8.04,0.0,Larry MYRICKS,10 MAR 1956,USA,2,Bruxelles (BEL),03 SEP 1993,1146
36,4854,8.04,1.6,Tony WALTON,03 JUN 1969,USA,3,"El Paso, TX (USA)",16 APR 1994,1146
37,4854,8.04,2.0,Yevgeniy SEMENYUK,11 DEC 1968,UKR,2,Kyiv (UKR),23 JUL 1994,1146
38,4854,8.04,1.5,Stanislav TARASENKO,22 JUL 1966,RUS,2q1,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,1146
39,4854,8.04,1.4,Milan GOMBALA,29 JAN 1968,CZE,2,"Olympiastadion, Helsinki (FIN)",10 AUG 1994,1146
40,4854,8.04,1.1,Gregor CANKAR,25 JAN 1975,SLO,2,Luzern (SUI),27 JUN 1995,1146
41,4854,8.04,2.0,Roman ORLÍK,29 MAY 1972,CZE,2,Ostrava (CZE),06 JUL 1995,1146
42,4854,8.04,1.9,Andrey IGNATOV,03 FEB 1968,RUS,4q2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1146
43,4854,8.04,0.0,Milan GOMBALA,29 JAN 1968,CZE,4,Linz (AUT),22 AUG 1995,1146
44,4854,8.04,0.6,Carlos CALADO,05 OCT 1975,POR,2,Funchal (POR),25 MAY 1996,1146
45,4854,8.04,0.3,Bakri DAROUECHE,22 AUG 1974,FRA,4,Villeneuve d'Ascq (FRA),25 MAY 1996,1146
46,4854,8.04,-0.2,Yevgeniy TRETYAK,18 JUL 1971,RUS,5,St. Petersburg (RUS),02 JUL 1996,1147
47,4854,8.04,0.2,Yuriy NAUMKIN,05 NOV 1968,RUS,4,Linz (AUT),21 AUG 1996,1146
