"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
54,20141,23.46,0.4,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,4h3,Lima (PER),08 AUG 2019,1089
55,20141,23.46,-1.0,Gloria HOOPER,03 MAR 1992,ITA,7,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 AUG 2019,1095
56,20141,23.46,0.0,Marileidy PAULINO,25 OCT 1996,DOM,3sf1,"Five Rings Sports Center, Wuhan (CHN)",23 OCT 2019,1089
57,20141,23.46,0.2,Lisa NIPPGEN,02 APR 1997,GER,2f3,"Enwag-Stadion, Wetzlar (GER)",18 JUL 2020,1089
58,20141,23.46,-1.4,Dalia KADDARI,23 MAR 2001,ITA,1,"Stadio Zecchini, Grosseto (ITA)",20 SEP 2020,1097
59,20141,23.46,-1.8,Sada WILLIAMS,01 DEC 1997,BAR,2f2,"National Stadium, Kingston (JAM)",20 FEB 2021,1099
60,20141,23.46,0.7,Maia MCCOY,09 DEC 1996,USA,1f1,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",25 MAR 2021,1089
61,20141,23.46,0.8,Stacey Ann WILLIAMS,08 MAR 1999,JAM,2h3,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2021,1089
62,20141,23.46,1.0,Dajour MILES,25 JUL 2001,USA,3f2,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2021,1089
63,20141,23.46,-0.4,Cambrea STURGIS,27 MAR 1999,USA,1h1,"Irwin Belk Track, Greensboro, NC (USA)",06 MAY 2021,1091
64,20141,23.46,0.4,Shawnti JACKSON,02 MAY 2005,USA,3f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1089
65,20141,23.46,-1.0,Desiree HENRY,26 AUG 1995,GBR,1,"Birmingham University Athletics Track, Birmingham (GBR)",12 MAY 2021,1095
66,20141,23.46,0.0,Hannah CONNELL,01 FEB 2000,BAR,3,"Texan Track & Field Complex, Levelland, TX (USA)",13 MAY 2021,1089
67,20141,23.46,1.0,Amira YOUNG,15 JUN 2000,USA,1h3,"Demirjian Park, Champaign, IL (USA)",14 MAY 2021,1089
68,20141,23.46,-1.8,Justine PALFRAMAN,04 NOV 1993,RSA,1sf2,"UJ Stadium, Johannesburg (RSA)",15 MAY 2021,1099
69,20141,23.46,0.1,Kennedy BLACKMON,02 OCT 1999,USA,6,"RV Christian Track, Manhattan, KS (USA)",16 MAY 2021,1089
70,20141,23.46,0.3,Madison MERRIDITH,16 FEB 1998,USA,1,"Lew Hartzog T&F Complex, Carbondale, IL (USA)",16 MAY 2021,1089
71,20141,23.46,0.6,Paulina GUZOWSKA,17 JUN 2000,POL,2f1,"Stadion Sprint, Bielsko-Biala (POL)",23 MAY 2021,1089
72,20141,23.46,1.2,Anita TAVIORE,21 MAY 2002,NGR,6h1,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1089
73,20141,23.46,1.6,Cornelia HALBHEER,16 AUG 1992,SUI,1f1,"Allmend, Meilen (SUI)",29 MAY 2021,1089
74,20141,23.46,0.5,Alexandra BURGHARDT,28 APR 1994,GER,1h2,"Eintracht-Stadion, Braunschweig (GER)",06 JUN 2021,1089
75,20141,23.46,0.9,Melissa JEFFERSON,21 FEB 2001,USA,6sf1,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1089
76,20141,23.46,0.4,Kamaya DUBOSE-EPPS,1999,USA,6sf2,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1089
77,20141,23.46,-0.2,Lingwei KONG,28 JUL 1995,CHN,2h1,"Shangyu Stadium, Shaoxing (CHN)",12 JUN 2021,1090
78,20141,23.46,0.0,Ina HUEMER,19 OCT 1998,AUT,3f5,"Sportanlage am Weinweg, Regensburg (GER)",20 JUN 2021,1089
79,20141,23.46,1.4,Anastasiya ROMANOVA,25 SEP 1999,RUS,1sf1,"Olympic Stadium, Cheboksary (RUS)",26 JUN 2021,1089
80,20141,23.46,-1.0,Mei KODAMA,08 JUN 1999,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",27 JUN 2021,1095
81,20141,23.46,1.2,Taejha BADAL,16 JUL 2003,TTO,2,"Hayward Field, Eugene, OR (USA)",02 JUL 2021,1089
82,20141,23.46,-0.1,Marlena GOLA,08 JUN 1998,POL,2,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2021,1089
83,20141,23.46,-0.1,Krystsina TSIMANOUSKAYA,19 NOV 1996,BLR,3,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2021,1089
84,20141,23.46,-0.1,Yanting CAI,11 NOV 2000,CHN,2h1,Xi'an (CHN),22 SEP 2021,1089
85,20141,23.46,-0.1,Guifen HUANG,20 AUG 1997,CHN,5,Xi'an (CHN),23 SEP 2021,1089
86,20141,23.46,0.0,Fiordaliza COFIL,27 OCT 2000,DOM,3,"Pascual Guerrero Stadium, Cali (COL)",03 DEC 2021,1089
87,20141,23.46,0.0,Tima Seikeseye GODBLESS,14 JUL 2004,NGR,1f2,"Samuel Ogbemudia Stadium, Benin City (NGR)",13 MAR 2022,1089
88,20141,23.46,1.9,Patience Knowledge OMOVOH,01 OCT 2000,NGR,2f1,"Elmer Gray Stadium, Abilene, TX (USA)",19 MAR 2022,1089
89,20141,23.46,-0.2,Torrie LEWIS,08 JAN 2005,AUS,1,"SOPAC, Sydney (AUS)",29 MAR 2022,1090
90,20141,23.46,1.2,Ella CONNOLLY,13 JUL 2000,AUS,1h1,"SOPAC, Sydney (AUS)",02 APR 2022,1089
91,20141,23.46,1.0,Kristina Marie KNOTT,25 SEP 1995,PHI,1f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",09 APR 2022,1089
92,20141,23.46,0.2,Symone MASON,31 AUG 1999,USA,7f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 APR 2022,1089
93,20141,23.46,-0.3,Olivia WOMACK,,USA,4h4,"Ole Miss T&F Complex, Oxford, MS (USA)",12 MAY 2022,1090
94,20141,23.46,0.6,Shae ANDERSON,07 APR 1999,USA,1h1,"Hayward Field, Eugene, OR (USA)",13 MAY 2022,1089
95,20141,23.46,1.0,Skylynn BLUE,,USA,1,"Western Michigan University, Kalamazoo, MI (USA)",14 MAY 2022,1089
96,20141,23.46,2.0,Marlena GOLA,08 JUN 1998,POL,2,"Stadion Lekkoatletyczny, Suwalki (POL)",15 MAY 2022,1089
97,20141,23.46,-2.2,Aiyanna STIVERNE,20 FEB 1995,CAN,2f2,"Monsignor Pace HS Track, Miami Gardens, FL (USA)",15 MAY 2022,1102
98,20141,23.46,0.5,Sara REIFENRATH,,USA,5pr4,"John McDonnell Field, Fayetteville, AR (USA)",26 MAY 2022,1089
99,20141,23.46,0.3,Shannon RAY,31 DEC 1995,USA,1f1,"Leichtathletikarena, Eisenstadt (AUT)",02 JUN 2022,1089
0,20141,23.46,0.0,Gémima JOSEPH,17 OCT 2001,FRA,7,"Stadion Wankdorf, Bern (SUI)",14 JUN 2022,1089
1,20141,23.46,1.3,Natasha MORRISON,17 NOV 1992,JAM,3h2,"National Stadium, Kingston (JAM)",25 JUN 2022,1089
2,20141,23.46,-0.9,Marije VAN HUNENSTIJN,02 MAR 1995,NED,4,"Sportpark Orderbos, Apeldoorn (NED)",26 JUN 2022,1094
3,20141,23.46,0.9,Wided ATATOU,15 JUL 1999,FRA,2h2,"Stade Helitas, Caen (FRA)",26 JUN 2022,1089
4,20141,23.46,1.5,Viktoriya MAKSIMOVA,10 NOV 2002,RUS,3,"Stadium Desna, Bryansk (RUS)",02 JUL 2022,1089
5,20141,23.46,0.4,Shirley NEKHUBUI,31 JUL 2000,RSA,7h4,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1089
6,20141,23.46,1.9,Georgia HULLS,27 AUG 1999,NZL,6h6,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1089
7,20141,23.46,1.3,Veronica Shanti PEREIRA,20 SEP 1996,SGP,4h4,"Alexander Stadium, Birmingham (GBR)",04 AUG 2022,1089
8,20141,23.46,1.1,Yarima L. GARCÍA,25 JUL 2004,CUB,1h6,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,1089
9,20141,23.46,1.1,Serena KOUASSI,15 SEP 2003,FRA,2h6,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,1089
10,20141,23.46,1.9,Veronica Shanti PEREIRA,20 SEP 1996,SGP,5sf1,"Alexander Stadium, Birmingham (GBR)",05 AUG 2022,1089
11,20141,23.46,0.0,Yarima L. GARCÍA,25 JUL 2004,CUB,7,"Pascual Guerrero Stadium, Cali (COL)",05 AUG 2022,1089
12,20141,23.46,0.1,Yasmin LIVERPOOL,15 JAN 1999,GBR,4f1,"Stratford Community Track, London (GBR)",14 AUG 2022,1089
13,20141,23.46,0.3,Irene SIRAGUSA,23 JUN 1993,ITA,5sf3,"Olympiastadion, München (GER)",18 AUG 2022,1089
14,20141,23.46,1.0,Martina WEIL,12 JUL 1999,CHI,2h1,Asunción (PAR),14 OCT 2022,1089
15,20141,23.46,0.1,Neysia HOWARD,,USA,2f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",08 APR 2023,1089
16,20141,23.46,0.7,Dennisha PAGE,,USA,6f4,"Percy Beard Track, Gainesville, FL (USA)",14 APR 2023,1089
17,20141,23.46,-0.8,Yunisleydis DE LA C. GARCÍA,11 AUG 1999,CUB,1h2,"Estadio de la Universidad Militar Bolivariana, Caracas (VEN)",28 APR 2023,1093
18,20141,23.46,-0.8,Orangy JIMÉNEZ,15 SEP 2001,VEN,2h2,"Estadio de la Universidad Militar Bolivariana, Caracas (VEN)",28 APR 2023,1093
19,20141,23.46,0.3,Ziyah HOLMAN,01 MAR 2002,USA,1h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",12 MAY 2023,1089
20,20141,23.46,-0.3,Iaunia POINTER,2002,USA,1,"Redbird T&F Complex, Normal, IL (USA)",14 MAY 2023,1090
21,20141,23.46,-0.1,Archana SUSEENTRAN,09 JUN 1994,IND,1h1,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",17 MAY 2023,1089
22,20141,23.46,1.2,Rani ROSIUS,25 APR 2000,BEL,1,"Blaarmeersen, Gent (BEL)",18 MAY 2023,1089
23,20141,23.46,0.7,Tianna HOLMES,,USA,5pr3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,1089
24,20141,23.46,0.9,Céline BÜRGI,22 SEP 1999,SUI,5f1,"Stadion Trinermatten, Zofingen (SUI)",27 MAY 2023,1089
25,20141,23.46,-0.1,Elvira TANDERUD,25 MAR 2004,SWE,1f1,"Slottsskogsvallen, Göteborg (SWE)",11 JUN 2023,1089
26,20141,23.46,1.4,Anniina KORTETMAA,09 JAN 1995,FIN,4,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",17 JUN 2023,1089
27,20141,23.46,-0.4,Georgina ADAM,24 MAR 2000,GBR,1f1,"Paul-Greifzu-Stadion, Dessau (GER)",17 JUN 2023,1091
28,20529,23.47,,Annegret RICHTER,13 OCT 1950,FRG,3h3,"Olympic Stadium, Montréal (CAN)",26 JUL 1976,1088
29,20529,23.47,,Isabella KELLER-LUSTI,24 NOV 1953,SUI,5,Zürich (SUI),16 AUG 1978,1088
30,20529,23.47,,Pirjo WILMI-HÄGGMAN,08 JUN 1951,FIN,4,Nice (FRA),20 AUG 1978,1088
31,20529,23.47,,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Praha (TCH),16 JUN 1979,1088
32,20529,23.47,,Irén OROSZ,29 MAR 1951,HUN,2,Banská Bystrica (TCH),24 JUN 1979,1088
33,20529,23.47,,Marisa MASULLO,08 MAY 1959,ITA,1,Nova Gorica (SLO),14 JUN 1983,1088
34,20529,23.47,1.1,Natalya VORONOVA,09 JUL 1965,URS,4,Schwechat (AUT),28 AUG 1983,1088
35,20529,23.47,0.7,Diana DIETZ,30 AUG 1969,GDR,1sf2,Birmingham (GBR),08 AUG 1987,1088
36,20529,23.47,1.6,Esther JONES,07 APR 1969,USA,1h7,"Laurentian University Stadium, Sudbury (CAN)",29 JUL 1988,1088
37,20529,23.47,,Simmone Kim JACOBS,05 SEP 1966,GBR,4h7,"Olympic Stadium, Jamsil, Seoul (KOR)",28 SEP 1988,1088
38,20529,23.47,0.4,Ágnes KOZÁRY,28 SEP 1966,HUN,4,Strasbourg (FRA),05 AUG 1989,1088
39,20529,23.47,-0.7,Marisa MASULLO,08 MAY 1959,ITA,4h1,"Poljud Stadion, Split (CRO)",29 AUG 1990,1092
40,20529,23.47,,Pauline DAVIS-THOMPSON,09 JUL 1966,BAH,3h3,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,1088
41,20529,23.47,0.1,Merlene FRAZER,27 DEC 1973,JAM,2sf3,"Olympic Stadium, Jamsil, Seoul (KOR)",18 SEP 1992,1088
42,20529,23.47,1.5,Idalmis BONNE,02 FEB 1971,CUB,5,Rieti (ITA),28 AUG 1994,1088
43,20529,23.47,1.9,Jodi LAMBERT,01 SEP 1970,AUS,1,Perth (AUS),06 JAN 1996,1088
44,20529,23.47,-1.4,Catherine MURPHY,21 SEP 1975,GBR,4,Pietersburg (RSA),03 APR 1996,1096
45,20529,23.47,1.5,Beverley LANGLEY,16 DEC 1976,JAM,3,"Baton Rouge, LA (USA)",20 APR 1996,1088
46,20529,23.47,0.0,Nicole GREEN,28 OCT 1971,USA,1,"Lawrence, KS (USA)",20 APR 1996,1088
47,20529,23.47,-0.9,Linetta WILSON,11 OCT 1967,USA,2,"Long Beach, CA (USA)",20 APR 1996,1093
48,20529,23.47,1.5,Jearl MILES-CLARK,04 SEP 1966,USA,2,"Tallahassee, FL (USA)",11 MAY 1996,1088
49,20529,23.47,-0.5,Esther JONES,07 APR 1969,USA,8sf,"Atlanta, GA (USA)",22 JUN 1996,1091
50,20529,23.47,0.1,Fabienne FICHER,25 APR 1966,FRA,sf,Evry-Bondoufle (FRA),23 JUN 1996,1088
51,20529,23.47,-0.1,Sanna KYLLÖNEN,09 MAR 1971,FIN,1,Bergen (NOR),29 JUN 1996,1088
52,20529,23.47,1.0,Agné VISOCKAITĖ-EGGERTH,04 AUG 1978,LTU,2,Tallinn (EST),30 JUN 1996,1088
53,20529,23.47,1.8,Elona REINALDA,31 MAR 1976,AUS,2,Sydney (AUS),19 JAN 1997,1088
54,20529,23.47,-0.8,Marliese STEYN,19 APR 1973,RSA,1,Roodeport (RSA),24 JAN 1997,1092
55,20529,23.47,-1.1,Marliese STEYN,19 APR 1973,RSA,2,Germiston (RSA),15 FEB 1997,1094
56,20529,23.47,1.5,Giesla JACKSON,27 MAY 1976,USA,3,"Arlington, TX (USA)",29 MAR 1997,1088
57,20529,23.47,-1.0,Celena MONDIE-MILNER,06 AUG 1968,USA,5,Rio de Janeiro (BRA),04 MAY 1997,1094
58,20529,23.47,0.3,Pauline DAVIS-THOMPSON,09 JUL 1966,BAH,1,San Marino (SMR),31 MAY 1997,1088
59,20529,23.47,0.0,Alenka BIKAR,07 JAN 1974,SLO,1,Nova Gorica (SLO),22 JUN 1997,1088
60,20529,23.47,1.0,Shu-Chuan CHEN,20 APR 1978,TPE,1,Bangkok (THA),06 NOV 1997,1088
61,20529,23.47,0.0,Jearl MILES-CLARK,04 SEP 1966,USA,1,"Gainesville, FL (USA)",18 APR 1998,1088
62,20529,23.47,1.9,Svetlana BODRITSKAYA,07 NOV 1971,KAZ,h,Almaty (KAZ),23 MAY 1998,1088
63,20529,23.47,-1.5,Lucrécia JARDIM,28 JAN 1971,POR,6sf1,"Népstadion, Budapest (HUN)",21 AUG 1998,1097
64,20529,23.47,-0.5,Philomena MENSAH,11 MAY 1975,CAN,sf,Kuala Lumpur (MAS),19 SEP 1998,1091
65,20529,23.47,0.4,Shannelle PORTER,20 JAN 1972,USA,1,"Tucson, AZ (USA)",19 MAR 1999,1088
66,20529,23.47,0.0,Shanta GHOSH,03 JAN 1975,GER,3,Rehlingen (GER),24 MAY 1999,1088
67,20529,23.47,0.3,Vukosava ĐAPIĆ,21 JAN 1978,YUG,3,Athina (GRE),30 MAY 1999,1088
68,20529,23.47,-0.6,Kim GEVAERT,05 AUG 1978,BEL,1,Woluwé (BEL),20 JUN 1999,1091
69,20529,23.47,-0.7,Erika SUCHOVSKÁ,27 JUL 1967,CZE,5,Budapest (HUN),03 JUL 1999,1092
70,20529,23.47,0.5,Olena PASTUSHENKO,14 JUL 1979,UKR,h,Belaya Tserkva (UKR),03 JUL 1999,1088
71,20529,23.47,-1.5,Esther MÖLLER,13 SEP 1977,GER,6,Erfurt (GER),04 JUL 1999,1097
72,20529,23.47,0.0,Shani ANDERSON,07 AUG 1975,GBR,qf,Palma de Mallorca (ESP),08 JUL 1999,1088
73,20529,23.47,0.0,LaKeisha BACKUS,25 DEC 1976,USA,qf,Palma de Mallorca (ESP),08 JUL 1999,1088
74,20529,23.47,1.4,Amy Mbacké THIAM,10 NOV 1976,SEN,1,Paris (FRA),25 JUL 1999,1088
75,20529,23.47,0.0,Christine BLOOMFIELD,12 FEB 1968,GBR,1,Växjö (SWE),10 AUG 1999,1088
76,20529,23.47,0.5,Surita FEBBRAIO-LOOTS,27 DEC 1973,RSA,2,Potchefstroom (RSA),14 FEB 2000,1088
77,20529,23.47,-1.8,Teneeshia JONES,28 JAN 1979,USA,1,"Claremont, CA (USA)",14 APR 2000,1098
78,20529,23.47,-1.1,Debbie DUNN,26 MAR 1978,USA,2,"Tallahassee, FL (USA)",15 APR 2000,1094
79,20529,23.47,1.8,Tara PERRY,20 OCT 1974,CAN,4,"Modesto, CA (USA)",13 MAY 2000,1088
80,20529,23.47,0.7,Shanta GHOSH,03 JAN 1975,GER,1,Kassel (GER),07 JUN 2000,1088
81,20529,23.47,0.1,Kisha JETT,11 FEB 1975,USA,5,Torino (ITA),10 JUN 2000,1088
82,20529,23.47,0.0,Fana ASHBY,15 JUN 1981,TTO,2,Port-of-Spain (TTO),17 JUN 2000,1088
83,20529,23.47,0.3,Erica WITTER,10 DEC 1976,CAN,8,"Chapel Hill, NC (USA)",18 JUN 2000,1088
84,20529,23.47,0.2,Rosemar Maria COELHO NETO,02 JAN 1977,BRA,1,Rio de Janeiro (BRA),25 JUN 2000,1088
85,20529,23.47,-1.8,Shanta GHOSH,03 JAN 1975,GER,1,Saarbrücken (GER),02 JUL 2000,1098
86,20529,23.47,-0.2,Natalya ROSHCHUPKINA,13 JAN 1978,RUS,ce,Tula (RUS),22 JUL 2000,1089
87,20529,23.47,-0.9,Michelle DAVIS,04 SEP 1980,USA,h,"Sacramento, CA (USA)",22 JUL 2000,1093
88,20529,23.47,-1.8,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,h,Tula (RUS),25 JUL 2000,1098
89,20529,23.47,-3.1,Aleen BAILEY,25 NOV 1980,JAM,1,Monterrey (MEX),05 AUG 2000,1106
90,20529,23.47,-1.1,Samantha DAVIES,20 SEP 1979,GBR,h,Birmingham (GBR),12 AUG 2000,1094
91,20529,23.47,-1.4,Léonie Myriam MANI,21 MAY 1977,CMR,7sf1,"Olympic Stadium, Sydney (AUS)",28 SEP 2000,1096
92,20529,23.47,,Kinshasa DAVIS,10 JUL 1979,USA,1,"Los Angeles, CA (USA)",12 MAY 2001,1088
93,20529,23.47,0.0,Sylviane FÉLIX,31 OCT 1977,FRA,4,Ingolstadt (GER),27 MAY 2001,1088
94,20529,23.47,0.9,Erika SUCHOVSKÁ,27 JUL 1967,CZE,1,Braga (POR),04 JUL 2001,1088
95,20529,23.47,-0.1,Louise AYETOTCHÉ,03 JUN 1975,CIV,8sf2,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001,1088
96,20529,23.47,-1.8,Alenka BIKAR,07 JAN 1974,SLO,6,Brisbane (AUS),05 SEP 2001,1098
97,20529,23.47,2.0,Consuella MOORE,29 AUG 1981,USA,5,"Knoxville, TN (USA)",12 APR 2002,1088
98,20529,23.47,0.2,DeeDee TROTTER,08 DEC 1982,USA,1,"Athens, GA (USA)",20 APR 2002,1088
99,20529,23.47,1.8,Barbara PETRÁHN,16 SEP 1978,HUN,1,"College Station, TX (USA)",09 MAY 2002,1088
0,20529,23.47,1.7,Willisa HEINZ,28 MAR 1981,USA,17h1,"Baton Rouge, LA (USA)",29 MAY 2002,1088
1,20529,23.47,0.2,Tetyana TKALICH,30 MAY 1975,UKR,2,Donetsk (UKR),12 JUN 2002,1088
2,20529,23.47,0.0,Amy SPENCER,19 SEP 1985,GBR,3h1,Manchester (GBR),16 JUN 2002,1088
3,20529,23.47,0.0,Nora GÜNER,01 JUN 1977,TUR,5,Paris (FRA),05 JUL 2002,1088
4,20529,23.47,1.3,Fabé DIA,14 FEB 1977,FRA,2h1,St-Etienne (FRA),14 JUL 2002,1088
5,20529,23.47,0.2,Lami OYEWUMI,03 NOV 1976,CAN,5sf1,Manchester (GBR),29 JUL 2002,1088
6,20529,23.47,-0.6,Johanna MANNINEN,04 APR 1980,FIN,5h2,"Olympiastadion, München (GER)",08 AUG 2002,1091
7,20529,23.47,1.0,Ciara SHEEHY,12 AUG 1980,IRL,5sf1,"Olympiastadion, München (GER)",09 AUG 2002,1088
8,20529,23.47,-1.4,Geisa Aparecida COUTINHO,01 JUN 1980,BRA,1,Bogotá (COL),20 OCT 2002,1096
9,20529,23.47,-2.0,Lauren HEWITT,25 NOV 1978,AUS,1,Melbourne (AUS),09 MAR 2003,1100
10,20529,23.47,1.1,Chante THREETS,19 DEC 1979,USA,1,"Baton Rouge, LA (USA)",03 MAY 2003,1088
11,20529,23.47,-1.1,Charoula BOUDA,17 AUG 1980,GRE,1,Thessaloniki (GRE),04 MAY 2003,1094
12,20529,23.47,-0.1,Erica WITTER,10 DEC 1976,CAN,1,Istanbul (TUR),07 JUN 2003,1088
13,20529,23.47,-1.7,Daniela GRAGLIA,26 MAY 1976,ITA,2,Milano (ITA),29 JUN 2003,1098
14,20529,23.47,1.9,Irina LENSKIY,12 JUN 1971,ISR,4,Sotteville-lès-Rouen (FRA),08 JUL 2003,1088
15,20529,23.47,-0.4,Cristina SANZ FEBRERO,06 NOV 1978,ESP,5,Madrid (ESP),19 JUL 2003,1090
16,20529,23.47,-0.6,Johanna MANNINEN,04 APR 1980,FIN,4,Pyrgos (GRE),27 JUL 2003,1091
17,20529,23.47,1.3,Norma GONZÁLEZ,11 AUG 1982,COL,7,Santo Domingo (DOM),08 AUG 2003,1088
18,20529,23.47,-1.8,Yekaterina KONDRATYEVA,08 APR 1982,RUS,3,Tula (RUS),09 AUG 2003,1098
19,20529,23.47,-1.8,Irina KHABAROVA,18 MAR 1966,RUS,4,Tula (RUS),09 AUG 2003,1098
20,20529,23.47,-0.6,Roxana DÍAZ,17 MAY 1981,CUB,4h1,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1091
21,20529,23.47,-0.4,Geraldine PILLAY,25 AUG 1977,RSA,5h5,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1090
22,20529,23.47,-1.6,Hongfeng SUN,11 APR 1984,CHN,2,Shanghai (CHN),14 SEP 2003,1097
23,20529,23.47,0.0,Lauryn WILLIAMS,11 SEP 1983,USA,1,"Piscataway, NJ (USA)",02 MAY 2004,1088
24,20529,23.47,1.6,Christine OHURUOGU,17 MAY 1984,GBR,1,Bedford (GBR),30 MAY 2004,1088
25,20529,23.47,,Natalya VINOGRADOVA,28 FEB 1973,BLR,1,Minsk (BLR),02 JUN 2004,1088
26,20529,23.47,-2.5,Juliet CAMPBELL,17 MAR 1970,JAM,1,Kassel (GER),11 JUN 2004,1103
27,20529,23.47,1.4,Kaltouma NADJINA,16 NOV 1976,CHA,1,Calgary (CAN),20 JUN 2004,1088
28,20529,23.47,0.7,Carolina KLÜFT,02 FEB 1983,SWE,ce,Tallinn (EST),03 JUL 2004,1088
29,20529,23.47,-0.9,Marina MAYDANOVA-MINDAREVA,22 AUG 1982,UKR,1,Bangor (GBR),16 JUL 2004,1093
30,20529,23.47,1.8,Štěpánka KLAPÁČOVÁ,25 MAY 1978,CZE,1h7,Oordegem (BEL),17 JUL 2004,1088
31,20529,23.47,-0.2,Aida DIOP,27 APR 1970,SEN,4,La Chaux-de-Fonds (SUI),08 AUG 2004,1089
32,20529,23.47,0.0,Kandace TUCKER,12 APR 1984,USA,3,"Tempe, AZ (USA)",16 APR 2005,1088
33,20529,23.47,1.6,Adriane LAPSLEY,18 DEC 1983,USA,2,"Tallahassee, FL (USA)",23 APR 2005,1088
34,20529,23.47,-0.1,Beverly MCDONALD,15 FEB 1970,JAM,5,Kingston (JAM),07 MAY 2005,1088
35,20529,23.47,0.5,Latonia WILSON,30 NOV 1984,USA,2,"Tulsa, OK (USA)",14 MAY 2005,1088
36,20529,23.47,1.4,Kandace TUCKER,12 APR 1984,USA,2h1,"Westwood, CA (USA)",14 MAY 2005,1088
37,20529,23.47,0.0,Véronique MANG,15 DEC 1984,FRA,1,Montgeron (FRA),15 MAY 2005,1088
38,20529,23.47,-1.2,Shareese WOODS,20 FEB 1985,USA,5h,"New York, NY (USA)",27 MAY 2005,1095
39,20529,23.47,0.4,Alexis WEATHERSPOON,27 JUL 1983,USA,11h2,"Sacramento, CA (USA)",09 JUN 2005,1088
40,20529,23.47,-1.0,Jenny KALLUR,16 FEB 1981,SWE,1,Gävle (SWE),19 JUN 2005,1094
41,20529,23.47,-1.6,Angelique SMITH,22 FEB 1986,USA,1h1,"Carson, CA (USA)",24 JUN 2005,1097
42,20529,23.47,0.2,Fabienne FERAEZ,06 AUG 1976,BEN,1,Albertville (FRA),06 JUL 2005,1088
43,20529,23.47,,Mercy NKU,17 JUL 1976,NGR,1,Abuja (NGR),09 JUL 2005,1088
44,20529,23.47,0.2,Lena UDD-ARUHN,22 APR 1970,SWE,1,Donnas (ITA),13 JUL 2005,1088
45,20529,23.47,0.0,Erica BROOMFIELD,17 OCT 1977,CAN,1,Halifax (CAN),24 JUL 2005,1088
46,20529,23.47,-0.6,Erica WHIPPLE,04 DEC 1982,USA,1,Brasschaat (BEL),24 JUL 2005,1091
47,20529,23.47,1.7,Monique HENNAGAN,26 MAY 1976,USA,4,Moskva (RUS),04 SEP 2005,1088
48,20529,23.47,-0.6,Melanie KLEEBERG,27 DEC 1981,AUS,2,Brisbane (AUS),26 NOV 2005,1091
49,20529,23.47,-0.5,Crystal ATTENBOROUGH,01 AUG 1983,AUS,2,Sydney (AUS),05 FEB 2006,1091
50,20529,23.47,-0.2,Vida ANIM,07 DEC 1983,GHA,2h3,Melbourne (AUS),22 MAR 2006,1089
51,20529,23.47,0.3,Vida ANIM,07 DEC 1983,GHA,3sf1,Melbourne (AUS),22 MAR 2006,1088
52,20529,23.47,0.3,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,1,"Norman, OK (USA)",15 APR 2006,1088
53,20529,23.47,,Simone FACEY,07 MAY 1985,JAM,3,"Lawrence, KS (USA)",22 APR 2006,1088
54,20529,23.47,0.5,Britni SPRUILL,30 MAY 1986,USA,1,"Lynchburg, VA (USA)",04 MAY 2006,1088
55,20529,23.47,1.3,Anneisha MCLAUGHLIN-WHILBY,06 JAN 1986,JAM,5,Kingston (JAM),25 JUN 2006,1088
56,20529,23.47,1.2,Monika IVANOVA,08 MAY 1985,BUL,1,Sofia (BUL),02 JUL 2006,1088
57,20529,23.47,1.6,Tonette DYER,28 MAR 1982,USA,8,Rethymno (GRE),21 JUL 2006,1088
58,20529,23.47,-2.6,Kadiatou CAMARA,04 MAY 1981,MLI,4,Bambous (MRI),13 AUG 2006,1103
