"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
54,1747,6.79,0.7,Ramona NEUBERT,26 JUL 1958,GDR,ce,Moskva (URS),19 JUN 1983,1171
55,1747,6.79,1.6,Anișoara CUȘMIR,28 JUN 1962,ROU,1,Bruxelles (BEL),26 AUG 1983,1171
56,1747,6.79,,Nijolé MEDVEDEVA,20 OCT 1960,URS,3,Sochi (URS),09 JUN 1984,1171
57,1747,6.79,,Vera OLENCHENKO,21 MAR 1959,URS,5,Riga (LAT),06 JUL 1984,1171
58,1747,6.79,,Yelena SINCHUKOVA,23 JAN 1961,URS,4,Donetsk (URS),09 SEP 1984,1171
59,1747,6.79,1.4,Anke BEHMER,05 JUN 1961,GDR,1ce,"Neckarstadion, Stuttgart (GER)",30 AUG 1986,1171
60,1747,6.79,1.5,Fiona MAY,12 DEC 1969,GBR,2,Birmingham (GBR),06 AUG 1988,1171
61,1747,6.79,1.7,Marieta ILCU,16 OCT 1962,ROU,1,Sevilla (ESP),30 MAY 1990,1171
62,1747,6.79,2.0,Marieta ILCU,16 OCT 1962,ROU,2,Edinburgh (GBR),06 JUL 1990,1171
63,1747,6.79,,Marieta ILCU,16 OCT 1962,ROU,2,Budapest (HUN),05 AUG 1990,1171
64,1747,6.79,2.0,Ludmila NINOVA,25 JUN 1960,AUT,2q2,"National Stadium, Tokyo (JPN)",24 AUG 1991,1171
65,1747,6.79,0.3,Yong-Ae LIU,04 NOV 1965,PRK,,Kuala Lumpur (MAS),21 OCT 1991,1171
66,1747,6.79,,Inessa KRAVETS,05 OCT 1966,EUN,2q2,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,1171
67,1747,6.79,0.0,Ludmila NINOVA,25 JUN 1960,AUT,2,"New York, NY (USA)",22 MAY 1994,1171
68,1747,6.79,0.4,Renata NIELSEN,18 MAY 1966,DEN,3,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1171
69,1747,6.79,0.7,Ludmila NINOVA,25 JUN 1960,AUT,2,Linz (AUT),21 AUG 1996,1171
70,1747,6.79,0.7,Jackie JOYNER-KERSEE,03 MAR 1962,USA,5,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1171
71,1747,6.79,0.0,Susen TIEDTKE,23 JAN 1969,GER,1,Cottbus (GER),27 MAY 1998,1171
72,1747,6.79,0.0,Fiona MAY,12 DEC 1969,ITA,2,Nürnberg (GER),11 JUL 1998,1171
73,1747,6.79,1.1,Heike DRECHSLER,16 DEC 1964,GER,1q1,"Népstadion, Budapest (HUN)",21 AUG 1998,1171
74,1747,6.79,0.2,Johanna HALKOAHO,13 JAN 1977,FIN,2q1,"Népstadion, Budapest (HUN)",21 AUG 1998,1171
75,1747,6.79,1.1,Maurren Higa MAGGI,25 JUN 1976,BRA,1,São Paulo (BRA),23 FEB 1999,1171
76,1747,6.79,-0.2,Erica JOHANSSON,05 FEB 1974,SWE,1,Helsinki (FIN),10 JUN 1999,1172
77,1747,6.79,0.9,Eunice BARBER,17 NOV 1974,FRA,1,Lyon (FRA),11 JUN 1999,1171
78,1747,6.79,1.0,Yelena PERSHINA,24 DEC 1963,KAZ,1,Dortmund (GER),26 JUN 1999,1171
79,1747,6.79,-0.8,Erica JOHANSSON,05 FEB 1974,SWE,3q2,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1175
80,1747,6.79,1.4,Fiona MAY,12 DEC 1969,ITA,1,Sassari (ITA),11 SEP 1999,1171
81,1747,6.79,,Mirela DULGHERU-RENDA,05 OCT 1966,TUR,1,Ploiesti (ROU),15 JUL 2000,1171
82,1747,6.79,1.0,Olena SHEKHOVTSOVA,31 MAY 1972,UKR,2,"International Stadium, Gateshead (GBR)",16 JUL 2000,1171
83,1747,6.79,-0.9,Olga RUBLYOVA,28 OCT 1974,RUS,4,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1176
84,1747,6.79,-1.0,Heike DRECHSLER,16 DEC 1964,GER,1,"Weserstadion, Bremen (GER)",24 JUN 2001,1177
85,1747,6.79,-3.0,Niurka MONTALVO,04 JUN 1968,ESP,1,Valencia (ESP),08 JUL 2001,1189
86,1747,6.79,1.3,Fiona MAY,12 DEC 1969,ITA,1,Formia (ITA),14 JUL 2001,1171
87,1747,6.79,,Niki XANTHOU,11 OCT 1973,GRE,1,Larisa (GRE),19 MAY 2002,1171
88,1747,6.79,0.2,Oksana ROGOVA,07 OCT 1978,RUS,1,Bryansk (RUS),12 JUN 2002,1171
89,1747,6.79,-0.1,Tatyana KOTOVA,11 DEC 1976,RUS,3q2,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1171
90,1747,6.79,0.8,Carolina KLÜFT,02 FEB 1983,SWE,1,"Steigerwaldstadion, Erfurt (GER)",17 JUL 2005,1171
91,1747,6.79,0.1,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1,Izmir (TUR),16 AUG 2005,1171
92,1747,6.79,1.2,Oksana UDMURTOVA,01 FEB 1982,RUS,1,Birmingham (GBR),19 AUG 2006,1171
93,1747,6.79,0.1,Janice JOSEPHS,31 MAR 1982,RSA,1,Algiers (ALG),21 JUL 2007,1171
94,1747,6.79,0.0,Akiba MCKINNEY,09 MAR 1979,USA,1,"Los Angeles, CA (USA)",07 JUN 2008,1171
95,1747,6.79,0.3,Naide GOMES,20 NOV 1979,POR,1,Leiria (POR),22 JUN 2008,1171
96,1747,6.79,0.1,Keila COSTA,06 FEB 1983,BRA,2,São Paulo (BRA),29 JUN 2008,1171
97,1747,6.79,2.0,Kelly SOTHERTON,13 NOV 1976,GBR,1ce,"Crystal Palace, London (GBR)",25 JUL 2008,1171
98,1747,6.79,0.3,Maurren Higa MAGGI,25 JUN 1976,BRA,1q1,"National Stadium, Beijing (CHN)",19 AUG 2008,1171
99,1747,6.79,0.2,Chelsea HAMMOND,02 AUG 1983,JAM,3,"National Stadium, Beijing (CHN)",22 AUG 2008,1171
0,1747,6.79,1.2,Hyleas FOUNTAIN,14 JAN 1981,USA,2f1,"Berkeley, CA (USA)",25 APR 2009,1171
1,1747,6.79,0.0,Keila COSTA,06 FEB 1983,BRA,1,Rio de Janeiro (BRA),07 JUN 2009,1171
2,1747,6.79,0.6,Ksenija BALTA,01 NOV 1986,EST,,"Crystal Palace, London (GBR)",25 JUL 2009,1171
3,1747,6.79,0.8,Blessing OKAGBARE,09 OCT 1988,NGR,1f1,"Eugene, OR (USA)",12 JUN 2010,1171
4,1747,6.79,0.7,Brittney REESE,09 SEP 1986,USA,1,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1171
5,1747,6.79,1.8,Renata MEDGYEŠOVÁ,28 JAN 1983,SVK,4,Luzern (SUI),08 AUG 2010,1171
6,1747,6.79,1.5,Olga BALAYEVA,30 JUL 1984,RUS,1,Rakvere (EST),07 JUN 2011,1171
7,1747,6.79,-0.2,Darya KLISHINA,15 JAN 1991,RUS,2,"Stade Louis II, Monaco (MON)",22 JUL 2011,1172
8,1747,6.79,-0.3,Brittney REESE,09 SEP 1986,USA,1q1,"DS, Daegu (KOR)",27 AUG 2011,1172
9,1747,6.79,1.3,Janay DELOACH,12 OCT 1985,USA,1,Daegu (KOR),16 MAY 2012,1171
10,1747,6.79,0.3,Shara PROCTOR,16 SEP 1988,GBR,1,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2012,1171
11,1747,6.79,-1.1,Janay DELOACH,12 OCT 1985,USA,1,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,1177
12,1747,6.79,0.5,Veronika SEMASHKO,17 OCT 1990,RUS,1,"Luzhniki Stadion, Moskva (RUS)",11 JUN 2013,1171
13,1747,6.79,0.4,Shara PROCTOR,16 SEP 1988,GBR,5,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1171
14,1747,6.79,0.6,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,3,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,1171
15,1747,6.79,0.8,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,Angers (FRA),30 AUG 2014,1171
16,1747,6.79,1.5,Brittney REESE,09 SEP 1986,USA,1,"Chula Vista, CA (USA)",23 APR 2015,1171
17,1747,6.79,0.0,Malaika MIHAMBO,03 FEB 1994,GER,4,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1171
18,1747,6.79,0.4,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,3,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015,1171
19,1747,6.79,1.8,Shara PROCTOR,16 SEP 1988,GBR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1171
20,1747,6.79,0.4,Yuliya PIDLUZHNAYA,01 OCT 1988,RUS,1,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1171
21,1747,6.79,0.2,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,2q1,"National Stadium, Beijing (CHN)",27 AUG 2015,1171
22,1747,6.79,-0.1,Christabel NETTEY,02 JUN 1991,CAN,3q2,"National Stadium, Beijing (CHN)",27 AUG 2015,1171
23,1747,6.79,0.3,Malaika MIHAMBO,03 FEB 1994,GER,6,"National Stadium, Beijing (CHN)",28 AUG 2015,1171
24,1747,6.79,0.6,Brooke STRATTON,12 JUL 1993,AUS,1,Canberra (AUS),06 FEB 2016,1171
25,1747,6.79,0.4,Kenyattia HACKWORTH,15 SEP 1993,USA,1,"Charlottesville, VA (USA)",23 APR 2016,1171
26,1747,6.79,1.5,Juliet ITOYA,17 AUG 1986,ESP,1,Salamanca (ESP),04 JUN 2016,1171
27,1747,6.79,0.5,Alexandra WESTER,21 MAR 1994,GER,1f1,Oberteuringen (GER),05 JUN 2016,1171
28,1747,6.79,-0.2,Ksenija BALTA,01 NOV 1986,EST,6,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1172
29,1747,6.79,1.2,Sha'keela SAUNDERS,18 DEC 1993,USA,2,"Baton Rouge, LA (USA)",28 APR 2017,1171
30,1747,6.79,-0.1,Tianna BARTOLETTA,30 AUG 1985,USA,1,"Todoroki Stadium, Kawasaki (JPN)",21 MAY 2017,1171
31,1747,6.79,0.2,Alexandra WESTER,21 MAR 1994,GER,1,Garbsen (GER),21 MAY 2017,1171
32,1747,6.79,0.8,Tianna BARTOLETTA,30 AUG 1985,USA,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2017,1171
33,1747,6.79,0.0,Tianna BARTOLETTA,30 AUG 1985,USA,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",04 JUL 2017,1171
34,1747,6.79,-0.6,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1174
35,1747,6.79,-0.6,Brooke STRATTON,12 JUL 1993,AUS,3,"Olympic Stadium, London (GBR)",09 JUL 2017,1174
36,1747,6.79,0.6,Christabel NETTEY,02 JUN 1991,CAN,2q1,Gold Coast (AUS),11 APR 2018,1171
37,1747,6.79,-0.1,Shara PROCTOR,16 SEP 1988,GBR,3,"Stadion Śląski, Chorzów (POL)",08 JUN 2018,1171
38,1747,6.79,1.7,Jasmine TODD,23 DEC 1993,USA,2,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1171
39,1747,6.79,1.1,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,Lutsk (UKR),23 AUG 2019,1171
40,1747,6.79,0.3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,3,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1171
41,1747,6.79,0.0,Akela JONES,22 APR 1995,BAR,2,"Marietta HS, Marietta, GA (USA)",11 JUN 2021,1171
42,1747,6.79,-0.7,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,"Filothei Stadium, Athina (GRE)",14 JUN 2021,1175
43,1747,6.79,1.2,Malaina PAYTON,16 OCT 1991,USA,5,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1171
44,1747,6.79,1.0,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,3,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1171
45,1747,6.79,-0.5,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1174
46,1747,6.79,0.9,Darya KLISHINA,15 JAN 1991,ANA,2,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1171
47,1747,6.79,0.8,Christabel NETTEY,02 JUN 1991,CAN,1,"National Training Center, Clermont, FL (USA)",15 MAY 2022,1171
48,1747,6.79,0.4,Filippa FOTOPOULOU,20 DEC 1996,CYP,1,"Kallithea, Athina (GRE)",25 MAY 2022,1171
49,1747,6.79,-1.3,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1,"Sportanlage, Inneringen (GER)",05 JUN 2022,1178
50,1747,6.79,-0.3,Malaika MIHAMBO,03 FEB 1994,GER,2,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1172
51,1747,6.79,-0.2,Lorraine UGEN,22 AUG 1991,GBR,2q1,"Alexander Stadium, Birmingham (GBR)",05 AUG 2022,1172
52,1747,6.79,0.7,Larissa IAPICHINO,18 JUL 2002,ITA,1,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1171
53,1747,6.79,1.1,Hilary KPATCHA,05 MAY 1998,FRA,1,"Parc des Sports C. Ehrmann, Nice (FRA)",17 JUN 2023,1171
54,1855,6.78,0.6,Heidemarie ROSENDAHL,14 FEB 1947,FRG,1,"Olympiastadion, München (GER)",31 AUG 1972,1169
55,1855,6.78,,Kathy MCMILLAN,07 NOV 1957,USA,1,"Westwood, CA (USA)",12 JUN 1976,1169
56,1855,6.78,,Vilma BARDAUSKIENÉ,15 JUN 1953,URS,1,Kishinev (URS),11 SEP 1977,1169
57,1855,6.78,,Lidiya ALFEYEVA,17 JAN 1946,URS,1q2,"Lenin Stadium, Moskva (URS)",30 JUL 1980,1169
58,1855,6.78,1.6,Carol LEWIS,08 AUG 1963,USA,1q1,"Olympiastadion, Helsinki (FIN)",13 AUG 1983,1169
59,1855,6.78,,Yelena CHICHEROVA,09 AUG 1958,URS,1,Odessa (URS),08 SEP 1983,1169
60,1855,6.78,,Sigrid ULBRICHT,25 JUL 1958,GDR,5,Berlin (GER),09 JUN 1984,1169
61,1855,6.78,,Natalya POZDINA,,URS,2,Kazan (URS),14 JUL 1984,1169
62,1855,6.78,,Angela THACKER,27 JUN 1964,USA,1,"San Diego, CA (USA)",30 JUL 1984,1169
63,1855,6.78,,Galina CHISTYAKOVA,26 JUL 1962,URS,1,London (GBR),20 JUL 1985,1169
64,1855,6.78,-0.7,Marieta ILCU,16 OCT 1962,ROU,1,"Stadio Adriatico, Pescara (ITA)",19 JUL 1989,1173
65,1855,6.78,0.8,Fiona MAY,12 DEC 1969,ITA,3,"New York, NY (USA)",22 MAY 1994,1169
66,1855,6.78,1.4,Rita INÁNCSI,06 JAN 1971,HUN,ce,Götzis (AUT),29 MAY 1994,1169
67,1855,6.78,1.8,Lyudmila GALKINA,20 JAN 1972,RUS,4,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1169
68,1855,6.78,0.0,Ludmila NINOVA,25 JUN 1960,AUT,4,Paris (FRA),03 SEP 1994,1169
69,1855,6.78,1.0,Olga RUBLYOVA,28 OCT 1974,RUS,4,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1169
70,1855,6.78,0.2,Nina PEREVEDENTSEVA,02 MAY 1964,RUS,4,St. Petersburg (RUS),04 JUL 1996,1169
71,1855,6.78,0.0,Yelena LEMESHEVSKAYA,31 MAY 1973,BLR,1,Minsk (BLR),04 JUN 1997,1169
72,1855,6.78,-0.1,Susen TIEDTKE,23 JAN 1969,GER,6,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1169
73,1855,6.78,-0.5,Olena SHEKHOVTSOVA,31 MAY 1972,UKR,1,Catania (ITA),28 AUG 1997,1172
74,1855,6.78,1.3,Susen TIEDTKE,23 JAN 1969,GER,3,Chemnitz (GER),20 MAY 1998,1169
75,1855,6.78,1.8,Magdalena KHRISTOVA,25 FEB 1977,BUL,1,Sofia (BUL),21 JUN 1998,1169
76,1855,6.78,0.1,Niurka MONTALVO,04 JUN 1968,CUB,1,Madrid (ESP),07 JUL 1998,1169
77,1855,6.78,0.0,Shana WILLIAMS,07 APR 1972,USA,1,St. Louis (USA),25 JUL 1998,1169
78,1855,6.78,1.3,Tatyana TER-MESROBYAN,12 MAY 1968,RUS,3,Moskva (RUS),01 AUG 1998,1169
79,1855,6.78,0.1,Dawn BURRELL,01 NOV 1973,USA,6,Zürich (SUI),12 AUG 1998,1169
80,1855,6.78,-0.5,Chioma AJUNWA,25 DEC 1971,NGR,1,Dakar (SEN),20 AUG 1998,1172
81,1855,6.78,0.1,Heike DRECHSLER,16 DEC 1964,GER,1,Bruxelles (BEL),28 AUG 1998,1169
82,1855,6.78,-0.6,Olena KHLOPOTNOVA,04 AUG 1963,UKR,1,Almaty (KAZ),22 MAY 1999,1172
83,1855,6.78,0.6,Susen TIEDTKE,23 JAN 1969,GER,1,Bad Langensalza (GER),12 JUN 1999,1169
84,1855,6.78,0.8,Eunice BARBER,17 NOV 1974,FRA,2,Villeneuve d'Ascq (FRA),13 JUN 1999,1169
85,1855,6.78,0.0,Yelena PERSHINA,24 DEC 1963,KAZ,1,Rhede (GER),18 JUN 1999,1169
86,1855,6.78,1.6,Marion JONES,12 OCT 1975,USA,2,"Eugene, OR (USA)",25 JUN 1999,1169
87,1855,6.78,0.5,Marion JONES,12 OCT 1975,USA,2,Linz (AUT),26 JUL 1999,1169
88,1855,6.78,-0.2,Niurka MONTALVO,04 JUN 1968,ESP,2q1,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1170
89,1855,6.78,2.0,Susen TIEDTKE,23 JAN 1969,GER,1,Wesel (GER),12 JUN 2000,1169
90,1855,6.78,,Susen TIEDTKE,23 JAN 1969,GER,1,Bad Langensalza (GER),01 JUL 2000,1169
91,1855,6.78,0.4,Valentīna GOTOVSKA,03 SEP 1965,LAT,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1169
92,1855,6.78,0.8,Erica JOHANSSON,05 FEB 1974,SWE,2,Stockholm (SWE),01 AUG 2000,1169
93,1855,6.78,0.2,Heike DRECHSLER,16 DEC 1964,GER,2,"Stade Louis II, Monaco (MON)",18 AUG 2000,1169
94,1855,6.78,,Niki XANTHOU,11 OCT 1973,GRE,1,Kalamata (GRE),19 AUG 2000,1169
95,1855,6.78,0.7,Olena SHEKHOVTSOVA,31 MAY 1972,UKR,1,Patra (GRE),02 SEP 2000,1169
96,1855,6.78,1.9,Jackie EDWARDS,14 APR 1971,BAH,1,"Palo Alto, CA (USA)",31 MAR 2001,1169
97,1855,6.78,0.0,Niurka MONTALVO,04 JUN 1968,ESP,1,Madrid (ESP),26 MAY 2001,1169
98,1855,6.78,0.8,Kumiko IMURA,10 JAN 1981,JPN,2,Tokyo (JPN),10 JUN 2001,1169
99,1855,6.78,0.0,Tatyana KOTOVA,11 DEC 1976,RUS,1,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1169
0,1855,6.78,1.9,Niurka MONTALVO,04 JUN 1968,ESP,5,Brisbane (AUS),07 SEP 2001,1169
1,1855,6.78,0.2,Tünde VASZI,18 APR 1972,HUN,2,Athina (GRE),10 JUN 2002,1169
2,1855,6.78,0.7,Maurren Higa MAGGI,25 JUN 1976,BRA,1,London (GBR),23 AUG 2002,1169
3,1855,6.78,1.9,Aisha JAMES,12 MAR 1981,TTO,1,"Des Moines, IA (USA)",26 APR 2003,1169
4,1855,6.78,2.0,Oksana UDMURTOVA,01 FEB 1982,RUS,2,Cheboksary (RUS),28 JUN 2003,1169
5,1855,6.78,0.3,Tatyana KOTOVA,11 DEC 1976,RUS,2,Tula (RUS),09 AUG 2003,1169
6,1855,6.78,0.0,Eunice BARBER,17 NOV 1974,FRA,1q2,"Stade de France, Paris-St-Denis (FRA)",28 AUG 2003,1169
7,1855,6.78,1.0,Antonia STOYANOVA,17 AUG 1976,BUL,1,Plovdiv (BUL),20 JUN 2004,1169
8,1855,6.78,0.4,Carolina KLÜFT,02 FEB 1983,SWE,1ce2,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1169
9,1855,6.78,0.0,Yingnan GUAN,25 APR 1977,CHN,1,Zhongshan (CHN),24 APR 2005,1169
10,1855,6.78,0.6,Natalya LEBUSOVA,04 APR 1978,RUS,3,Tula (RUS),13 JUL 2005,1169
11,1855,6.78,0.4,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1,"Olympic Stadium, Athina (GRE)",17 SEP 2006,1169
12,1855,6.78,0.0,Lela NELSON,19 MAY 1983,USA,ce,Filderstadt (GER),19 AUG 2007,1169
13,1855,6.78,0.6,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1169
14,1855,6.78,1.0,Brittney REESE,09 SEP 1986,USA,1,"Oxford, MS (USA)",12 APR 2008,1169
15,1855,6.78,1.6,Tatyana CHERNOVA,29 JAN 1988,RUS,1ce1,"Mösle-Stadium, Götzis (AUT)",01 JUN 2008,1169
16,1855,6.78,1.8,Nina KOLARIČ,12 DEC 1986,SLO,1,Ptuj (SLO),29 JUN 2008,1169
17,1855,6.78,0.3,Keila COSTA,06 FEB 1983,BRA,2,Rio de Janeiro (BRA),17 MAY 2009,1169
18,1855,6.78,0.6,Irina MELESHINA,25 MAY 1982,RUS,2,Cheboksary (RUS),24 JUL 2009,1169
19,1855,6.78,0.2,Olga KUCHERENKO,05 NOV 1985,RUS,3,Cheboksary (RUS),24 JUL 2009,1169
20,1855,6.78,0.0,Brittney REESE,09 SEP 1986,USA,1q2,"Olympiastadion, Berlin (GER)",21 AUG 2009,1169
21,1855,6.78,1.3,Naide GOMES,20 NOV 1979,POR,2,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1169
22,1855,6.78,1.3,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,"Fana Stadion, Bergen (NOR)",20 JUN 2010,1169
23,1855,6.78,0.9,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,Beograd (SRB),20 JUN 2010,1169
24,1855,6.78,1.5,Olga KUCHERENKO,05 NOV 1985,RUS,3,Saransk (RUS),13 JUL 2010,1169
25,1855,6.78,1.7,Darya KLISHINA,15 JAN 1991,RUS,1,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1169
26,1855,6.78,-1.9,Brittney REESE,09 SEP 1986,USA,,Luzern (SUI),08 AUG 2010,1180
27,1855,6.78,1.3,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,Pierre Bénite (FRA),10 JUN 2011,1169
28,1855,6.78,1.5,Blessing OKAGBARE,09 OCT 1988,NGR,1,Calabar (NGR),25 JUN 2011,1169
29,1855,6.78,0.3,Viktoriya RYBALKO,26 OCT 1982,UKR,2,"Meteor, Zhukovskiy (RUS)",03 JUL 2011,1169
30,1855,6.78,0.6,Janay DELOACH,12 OCT 1985,USA,1,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1169
31,1855,6.78,0.4,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,4,Cheboksary (RUS),22 JUL 2011,1169
32,1855,6.78,-0.6,Teresa DOBIJA,09 OCT 1982,POL,1,Bialogard (POL),03 AUG 2011,1172
33,1855,6.78,0.8,Bianca KAPPLER,08 AUG 1977,GER,2,Mannheim (GER),13 AUG 2011,1169
34,1855,6.78,0.0,Tori BOWIE,27 AUG 1990,USA,1,"New Orleans, LA (USA)",13 MAY 2012,1169
35,1855,6.78,0.6,Constance EZUGHA,15 MAY 1991,USA,q1,"Austin, TX (USA)",24 MAY 2012,1169
36,1855,6.78,0.8,Janay DELOACH,12 OCT 1985,USA,2,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1169
37,1855,6.78,1.9,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,6,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1169
38,1855,6.78,1.8,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,Yalta (UKR),06 JUN 2013,1169
39,1855,6.78,1.7,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,1,Bad Langensalza (GER),15 JUN 2013,1169
40,1855,6.78,-0.7,Tianna BARTOLETTA,30 AUG 1985,USA,2,Tokyo (JPN),11 MAY 2014,1173
41,1855,6.78,1.3,Shara PROCTOR,16 SEP 1988,GBR,2,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1169
42,1855,6.78,-0.6,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,3,Paris (FRA),05 JUL 2014,1172
43,1855,6.78,0.2,Maria del Mar JOVER,21 APR 1988,ESP,1,Monachil (ESP),09 JUL 2014,1169
44,1855,6.78,0.0,Dafne SCHIPPERS,15 JUN 1992,NED,1,Amsterdam (NED),26 JUL 2014,1169
45,1855,6.78,1.5,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,Minsk (BLR),06 JUN 2015,1169
46,1855,6.78,1.5,Maria del Mar JOVER,21 APR 1988,ESP,1,Monachil (ESP),08 AUG 2015,1169
47,1855,6.78,1.9,Khaddi SAGNIA,20 APR 1994,SWE,1,Söderhamn (SWE),09 AUG 2015,1169
48,1855,6.78,1.3,Khaddi SAGNIA,20 APR 1994,SWE,7,"National Stadium, Beijing (CHN)",28 AUG 2015,1169
49,1855,6.78,1.2,Haido ALEXOULI,29 MAR 1991,GRE,1,Kalamata (GRE),28 MAY 2016,1169
50,1855,6.78,-0.4,Alexandra WESTER,21 MAR 1994,GER,f1,Weinheim (GER),29 MAY 2016,1171
51,1855,6.78,-0.1,Brittney REESE,09 SEP 1986,USA,1q2,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,1169
52,1855,6.78,0.3,Lorraine UGEN,22 AUG 1991,GBR,3,"Hayward Field, Eugene, OR (USA)",26 MAY 2017,1169
53,1855,6.78,-0.3,Alina ROTARU,05 JUN 1993,ROU,1,Gammertingen (GER),16 JUN 2017,1170
54,1855,6.78,1.2,Taliyah BROOKS,08 FEB 1995,USA,1,"Fayetteville, AR (USA)",24 MAR 2018,1169
55,1855,6.78,0.1,Shara PROCTOR,16 SEP 1988,GBR,,Birmingham (GBR),01 JUL 2018,1169
56,1855,6.78,0.7,Tori BOWIE,27 AUG 1990,USA,1,"Provo, UT (USA)",27 APR 2019,1169
57,1855,6.78,-0.3,Tissanna HICKLING,07 JAN 1998,JAM,1,Kingston (JAM),21 JUN 2019,1170
58,1855,6.78,1.8,Kate HALL,12 JAN 1997,USA,1,Marseille (FRA),02 JUL 2019,1169
59,1855,6.78,1.4,Darya KLISHINA,15 JAN 1991,ANA,2,Marseille (FRA),02 JUL 2019,1169
60,1855,6.78,-1.3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,3,"Olympic Stadium, London (GBR)",21 JUL 2019,1176
61,1855,6.78,1.4,Sha'keela SAUNDERS,18 DEC 1993,USA,3,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1169
62,1855,6.78,0.8,Tori BOWIE,27 AUG 1990,USA,4,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1169
63,1855,6.78,0.2,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,"Stadion Śląski, Chorzów (POL)",25 AUG 2020,1169
64,1855,6.78,0.0,Ese BRUME,20 JAN 1996,NGR,3,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1169
